Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Year13,Retire,NextPercentile
Kevin Greene,0.1580882352941176,0.5699404761904762,0.7396226415094339,0.8442776735459663,0.8667917448405253,0.7166979362101313,0.5631970260223048,0.5047438330170778,0.6748582230623819,0.7320819112627986,0.7917383820998278,0.7185929648241206,0.8175895765472313,0,0.8143525741029641
Reggie White,0.2587800369685767,0.5422794117647058,0.8601190476190477,0.8773584905660378,0.8574108818011257,0.8686679174484052,0.8555347091932458,0.7732342007434945,0.4776951672862453,0.3377609108159393,0.3648393194706994,0.3931947069943289,0.1945392491467577,0,0.1740614334470989
Too Tall Jones,0.0672645739910313,0.0788381742738589,0.0984251968503937,0.0183823529411764,0.0278745644599303,0.0462046204620462,0.0552147239263803,0.5825688073394495,0.7643564356435644,0.9247104247104247,0.8946395563770795,0.9044117647058824,0.9151785714285714,0,0.8962264150943396
Rian Lindell,0.175,0.3123324396782841,0.5118059987236758,0.511742892459827,0.5195121951219512,0.4286577992744861,0.4459867229933615,0.4306134603930911,0.4915865384615384,0.4892344497607656,0.591283863368669,0.5320823244552058,0.5458937198067633,1,
Josh Johnson,0.1429425837320574,0.1472320376914016,0.1186440677966101,0.0440821256038647,0.0437387657279808,0.0429338103756708,0.0409495548961424,0.4703812316715542,0.4795560747663551,0.4792899408284023,0.1067382230172927,0.0571095571095571,0.0862564692351926,0,0.1385853939045428
Ben Roethlisberger,0.0975609756097561,0.1590084643288996,0.208207604103802,0.1852293031566408,0.2409855769230769,0.2200956937799043,0.1654888103651354,0.1658595641646489,0.1817632850241546,0.1839424805272618,0.0429338103756708,0.0409495548961424,0.039882697947214,0,0.0420560747663551
Cornelius Bennett,0.7648809523809523,0.9716981132075472,0.9906191369606004,0.99812382739212,0.9962476547842402,0.9925650557620818,0.9487666034155596,0.9017013232514176,0.9505119453924916,0.9311531841652324,0.9396984924623116,0.8599348534201955,0.9282371294851794,0,0.9308823529411764
Reggie Wayne,0.1233243967828418,0.1991065730695596,0.5370828182941904,0.5371951219512195,0.5350665054413543,0.2208811104405552,0.3448481238832638,0.3864182692307692,0.4228468899521531,0.3828032979976443,0.3868038740920096,0.4257246376811594,0.4278010784901138,0,0.3917710196779964
Jake McQuaide,0.1658595641646489,0.2391304347826087,0.2396644697423607,0.2242098986285032,0.2913946587537092,0.3302052785923753,0.2085280373831775,0.2875739644970414,0.2516398330351819,0.2406759906759907,0.1207590569292696,0.1193317422434367,0.2085427135678391,1,
Al Harris2,0.5366614664586583,0.7852941176470588,0.839142091152815,0.6770899808551372,0.8226205191594561,0.8353658536585366,0.9244256348246674,0.891973445986723,0.8933889219773675,0.7692307692307693,0.7733253588516746,0.7102473498233216,0.7058111380145279,1,
