Player,Year1,Year2,Year3,Year4,Year5,Year6,Retire,NextPercentile
Wayne Chrebet,0.4624697336561743,0.7751196172248804,0.9051094890510948,0.9543269230769232,0.9612756264236902,0.9649532710280374,0,0.936768149882904
James O Shaughnessy,0.2019607843137255,0.3021032504780114,0.5203883495145631,0.49625468164794,0.6813996316758748,0.6738738738738739,0,0.6726618705035972
Allen Hurns,0.5,0.8176470588235294,0.9216061185468452,0.9048543689320389,0.8146067415730337,0.8066298342541437,1,
Stephen Davis,0.1265206812652068,0.4903846153846153,0.5444191343963554,0.572429906542056,0.5011709601873536,0.58719646799117,0,0.6363636363636364
Pete Mitchell,0.4697336561743341,0.6961722488038278,0.8272506082725061,0.8052884615384616,0.8132118451025057,0.7476635514018691,0,0.639344262295082
Bill Larson,0.1713286713286713,0.1875,0.1729559748427672,0.0178041543026706,0.0108991825613079,0.1052631578947368,1,
Jared Cook,0.1694214876033057,0.4979253112033195,0.7777777777777778,0.8508604206500956,0.8794466403162056,0.8824701195219123,0,0.8392156862745098
Jim Hargrove,0.0108991825613079,0.0143266475644699,0.005420054200542,0.0125944584382871,0.0133333333333333,0.0148514851485148,0,0.059900166389351
Wesley Walker,0.6352201257861635,0.9228486646884272,0.983651226158038,0.9335180055401662,0.9182561307901907,0.9627507163323782,0,0.986449864498645
Gary Anderson 3,0.304,0.7178217821782178,0.903494176372712,0.816,0.466321243523316,0.4097035040431266,0,0.5038759689922481
Stanley Morgan 2,0.5094339622641509,0.8397626112759644,0.9673024523160764,0.9861495844875346,0.9918256130790192,0.988538681948424,0,0.9701897018970188
Dwayne Carswell,0.1380145278450363,0.2727272727272727,0.4160583941605839,0.4879807692307692,0.5945330296127562,0.735981308411215,0,0.7939110070257611
Rashard Mendenhall,0.1154639175257732,0.4586776859504132,0.6141078838174274,0.6646825396825397,0.5927342256214149,0.6304347826086957,1,
Eddie George,0.2105263157894736,0.3479318734793187,0.6442307692307693,0.7380410022779044,0.8387850467289719,0.8243559718969555,0,0.7924944812362031
Pierre Thomas,0.2738589211618257,0.5855670103092784,0.7541322314049587,0.7655601659751037,0.7797619047619048,0.8221797323135756,0,0.8675889328063241
Hunter Goodwin,0.3014354066985646,0.4403892944038929,0.4855769230769231,0.2733485193621868,0.1869158878504672,0.2154566744730679,0,0.3421633554083885
Kevan Barlow,0.3466042154566744,0.5275938189845475,0.7004132231404959,0.6782077393075356,0.6973415132924335,0.5353319057815846,1,
Frank Pollard,0.0953678474114441,0.1690544412607449,0.3306233062330623,0.4433249370277078,0.5973333333333334,0.6014851485148515,0,0.64891846921797
Gerry Ellis,0.4764542936288088,0.7465940054495913,0.8166189111747851,0.8319783197831978,0.7682619647355163,0.7466666666666667,0,0.6237623762376238
Brad Muster,0.2346666666666666,0.5181347150259067,0.7277628032345014,0.7545219638242894,0.7721179624664879,0.7439353099730458,0,0.7005208333333334
Willie Green,0.5813953488372093,0.8150134048257373,0.9380053908355797,0.859375,0.9031476997578692,0.9043062200956936,0,0.8929440389294404
Maurice Morris,0.0993377483443708,0.3140495867768595,0.4297352342158859,0.5316973415132924,0.4732334047109208,0.6037344398340249,0,0.5773195876288659
J J Birden,0.353099730458221,0.6847545219638242,0.806970509383378,0.8382749326145552,0.8541666666666666,0.8571428571428571,0,0.7631578947368421
Antonio Bryant,0.5584988962472406,0.7954545454545454,0.9164969450101832,0.9284253578732108,0.9336188436830836,0.8443983402489627,0,0.8804123711340206
Carlos Hyde,0.1235059760956175,0.3019607843137254,0.4741873804971319,0.6058252427184466,0.5599250936329588,0.5469613259668509,0,0.3045045045045045
Keith Smith,0.1089866156787763,0.2737864077669903,0.4438202247191011,0.5119705340699816,0.4918918918918919,0.4514388489208633,0,0.3408662900188324
Cameron Cleeland,0.5024038461538461,0.6879271070615034,0.6892523364485982,0.4730679156908665,0.4260485651214128,0.621900826446281,0,0.5784114052953157
