Player,Year1,Year2,Year3,Retire,NextPercentile
Reggie Harrison,0.0935251798561151,0.2785714285714286,0.477124183006536,0,0.535031847133758
Joe Profit,0.0449438202247191,0.25,0.4958677685950413,1,
George Jones,0.1466666666666666,0.3355263157894737,0.3788819875776397,1,
George Nock,0.7560975609756098,0.6629213483146067,0.6388888888888888,1,
Shane Vereen,0.0884353741496598,0.4779874213836478,0.7619047619047619,0,0.8713450292397661
Derrick Ned,0.2835820895522388,0.4357142857142857,0.5032679738562091,1,
Justin Forsett,0.3439490445859872,0.6103896103896104,0.7482993197278912,0,0.7924528301886793
Ronald Moore,0.291044776119403,0.5571428571428572,0.6143790849673203,0,0.3450704225352112
Jon Witman,0.1267605633802817,0.18,0.3026315789473684,0,0.2981366459627329
Timmy Smith,0.2254545454545454,0.2207792207792207,0.2727272727272727,0,0.125
Chris Brewer,0.074074074074074,0.0516129032258064,0.0818713450292397,0,0.4145454545454545
Stevan Ridley,0.238095238095238,0.6415094339622641,0.7738095238095238,0,0.7719298245614035
Natrone Means,0.3880597014925373,0.7928571428571428,0.9215686274509804,0,0.7676056338028169
Beanie Wells,0.2229299363057325,0.4285714285714285,0.6870748299319728,0,0.6981132075471698
Mike Alstott,0.3380281690140845,0.64,0.8355263157894737,0,0.8198757763975155
Tashard Choice,0.3096774193548387,0.6178343949044586,0.7467532467532467,0,0.5850340136054422
Charles Way,0.130718954248366,0.3732394366197183,0.7,0,0.8289473684210527
Robert Thomas 3,0.217391304347826,0.4645161290322581,0.6643835616438356,0,0.5761589403973509
Ovie Mughelli,0.2222222222222222,0.4039735099337748,0.6451612903225806,0,0.5414012738853503
Howard Stevens,0.256198347107438,0.4676258992805755,0.4357142857142857,0,0.2483660130718954
Ottis Anderson,0.5116279069767442,0.9069767441860463,0.963855421686747,0,0.9575757575757576
James Jones 5,0.0755813953488372,0.3373493975903614,0.3393939393939394,0,0.2278481012658227
Ka Deem Carey,0.2514619883040935,0.4301675977653631,0.5698924731182796,1,
Bruce King,0.064516129032258,0.2456140350877192,0.6,1,
Jonathan Dwyer,0.0259740259740259,0.3061224489795918,0.5408805031446541,0,0.7023809523809523
Jakeem Grant,0.043010752688172,0.2185792349726776,0.4202127659574468,0,0.5567010309278351
Matt Jones,0.2458100558659217,0.3924731182795699,0.4754098360655737,1,
Jeremy Stewart,0.1320754716981132,0.3154761904761904,0.4093567251461988,1,
Ron Davenport,0.3290322580645161,0.6081871345029239,0.8727272727272727,0,0.7727272727272727
Billy Sims,0.6511627906976745,0.9457831325301204,0.9818181818181818,0,0.9620253164556962
Billy Lefear,0.0092592592592592,0.2975206611570248,0.3381294964028777,1,
Kenneth Davis,0.4210526315789473,0.7781818181818182,0.7467532467532467,0,0.6428571428571429
C J Prosise,0.2956989247311828,0.4316939890710382,0.4574468085106383,0,0.2989690721649484
Mike Franckowiak,0.0,0.0784313725490196,0.10828025477707,1,
Johnny Bailey,0.0526315789473684,0.0890410958904109,0.4632352941176471,0,0.6343283582089553
Tracy Johnson,0.0779220779220779,0.3421052631578947,0.5136986301369864,0,0.5735294117647058
Brandon Jacobs,0.1753246753246753,0.477124183006536,0.7682119205298014,0,0.8516129032258064
Randy Baldwin,0.125,0.2611940298507462,0.4071428571428571,0,0.3137254901960784
Kimble Anders,0.0367647058823529,0.3134328358208955,0.5785714285714286,0,0.8954248366013072
Sammy Morris,0.3096774193548387,0.4041095890410959,0.5231788079470199,0,0.4050632911392405
Vince Kendrick,0.1798561151079136,0.1571428571428571,0.2156862745098039,1,
Ben Tate,0.3333333333333333,0.5534591194968553,0.6726190476190477,0,0.6023391812865497
James Hodgins,0.0683229813664596,0.1225806451612903,0.2191780821917808,0,0.304635761589404
Woody Green,0.4748201438848921,0.7214285714285714,0.8627450980392157,1,
Arnold Morgado,0.1146496815286624,0.3658536585365853,0.5174418604651163,0,0.563953488372093
Robert Turbin,0.2641509433962264,0.4583333333333333,0.6666666666666666,0,0.5754189944134078
Reshard Lee,0.1736526946107784,0.2012987012987013,0.326797385620915,1,
Jon Keyworth,0.4388489208633093,0.7,0.8954248366013072,0,0.7579617834394905
Jonathan Stewart,0.3225806451612903,0.7133757961783439,0.8896103896103896,0,0.91156462585034
Deuce Mcallister,0.2534246575342466,0.8211920529801324,0.9683544303797468,0,0.9520958083832336
Michael Palardy,0.026595744680851,0.0206185567010309,0.027906976744186,0,0.018348623853211
Barry Word,0.4690909090909091,0.1493506493506493,0.1753246753246753,0,0.3486842105263157
Rick Parros,0.1686746987951807,0.503030303030303,0.6265822784810127,0,0.6604938271604939
Adger Armstrong,0.1506024096385542,0.3272727272727272,0.5189873417721519,0,0.5617283950617284
Brandon Bolden,0.2515723270440251,0.5952380952380952,0.6842105263157895,0,0.6703910614525139
Gary Brightwell,0.091743119266055,0.284313725490196,0.3559322033898305,1,
Roger Craig,0.3987341772151899,0.7901234567901234,0.9806451612903224,0,0.9883040935672516
Scott Dierking,0.2356687898089172,0.4817073170731707,0.7209302325581395,0,0.813953488372093
Joe Montgomery,0.062111801242236,0.4516129032258064,0.4178082191780822,0,0.3642384105960264
