PLAYER NAME,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Alfonso Smith,0.0285255624984861,-0.0164994945927871,-0.0058523202075067,-0.0050780958315819,0.0121575181988288,0.0185234722947197,0.01031715385924,0.0005544580721208,-0.015987633305651,-0.0060632204178392,-0.0065068246610548,-0.0006556184946637,-0.0006331988441627,0.0098019737769431,-0.012794946285975,0.0014354436422885,-0.0126311956024038,-0.0155801475022413,-0.0069606813020545,-0.0194097971248324,0.0026593276629816,0.0047130015230381,0.0239286943997096,0.029298312151857,0.0223262853387066,-0.0023216482006257,0.0011828859955199,0.0145456749041761,0.0130267817995537,-0.0124912529120977,0.0072806273590728,-0.0027918880858567,0.0080308870692314,0.0033484003405347,0.0284231838334683,0.0298840746817002,-0.0215230098194632,0.0243890867503071
Alfred Anderson,-0.0137609608715589,0.0061134443898387,-0.0230939868365888,-0.0286435973869527,0.0039913801268111,-0.0273951663093322,0.0421008219648761,-0.0259485092862621,-0.0069572837506431,0.0012279661554738,0.0168252863307105,0.0022850230087382,0.0020202130539118,-0.0413087704177981,-0.0074499710740083,0.0261618418767571,0.0481190476803647,-0.0161769690816198,0.02515397735817,0.0005187309134074,-0.004338448452874,0.014601852669326,-0.0396209912651441,-0.0166560673405068,-0.0113340542354116,0.0048652754166425,-0.0130072837914311,0.0282517160998039,0.0492903554561077,0.0364188578251698,-0.0318575687144603,-0.0349286860672141,-0.0528593050022058,-0.0502990085271601,-0.0436177632860205,-0.0380114710873731,-0.0382943120317418,-0.0093130178782248
Alfred Blue,-0.0101820749816371,-0.0319327769511294,0.0019265899243364,0.0088371325414834,0.0124471490512784,-0.0092810345273146,0.0009031644981022,0.0128267626466241,0.0099573946220232,-0.018990559437311,1.143240492813063e-05,0.0006400903910738,-0.000364771825765,0.0278683141578464,-0.0010660789830063,0.0218921370616994,-0.0091950996260785,0.0015582807011765,0.0403698033948116,-0.0140771492188388,-0.0461941722164574,-0.0390256379648023,-0.0008857097540312,0.0300047184921747,-0.0191388593321535,0.0410022940072995,-0.0146638877711653,-0.0187836311463922,-0.0124213310536472,-0.0337216531825328,0.0408262357953337,-0.0412419927748653,-0.0322330357122798,0.0102451181519104,-0.0641887704865287,0.0172651552841454,-0.0343074172994216,0.0380391856028623
Alfred Morris,-0.0419711961933071,-0.06995936450377,-0.0779467195476507,-0.0077928942247571,-0.0002355816787038,-0.0558906643861253,0.0050486025587226,-0.0350251412542744,0.0236287900528224,0.0465498839802962,0.0649088552792742,0.0186835169892094,-0.0484762379449965,-0.1429889016745109,-0.0150482846164896,-0.0555956626370287,0.0015778776429176,0.0007655757953258,0.0071205172568795,-0.017618995302488,-0.0661458017487244,-0.0075514554478305,-0.0121701955679901,0.0423365910622737,0.0110214154010634,-0.0067065719495519,-0.0401160547287252,0.0688978454896838,0.0997795193145489,-0.0519151827354588,-0.045613698016367,-0.0005140515590672,-0.0141259666397225,0.0483322208580737,-0.0233073658199657,-0.0296024117281318,0.0480457801293953,-0.0408267597713418
Allen Pinkett,-0.0122242322586132,0.0003270960578894,0.0423292114492618,-0.0059042244024454,0.0046788233738878,-0.0039125234002046,-0.0021756275211259,-0.0277902060018255,-0.0056654173869736,-0.0176403829000375,-0.0044409462627133,0.0013463561092754,-0.0138970979950382,-0.0196128958482628,0.0141845107063545,0.0200178416375798,0.0096192249833818,-0.0140861780730379,0.0204875752099655,0.0228355517222423,-0.0119032175653292,-0.0274548829891105,0.0436792657000727,-0.0480161315877127,-0.0099433965531748,0.0002972513847162,0.0207160209350262,-0.0180354326151092,-0.0043992681421143,0.0071386762410962,-0.0316480862257596,0.0127660531829941,-0.0279753052651721,0.0410288011213825,0.0095579623503874,0.0427708071151125,0.022861845014228,0.0183415857557658
Allen Rice,-0.0004730717749891,0.0260174159290338,-0.0072341660270985,-0.0339363210278939,-0.0113264435801055,-0.0090015407651903,0.0283135039268502,0.0196610426302409,-0.0315944166409287,-0.0134571130513789,-0.0032298713027683,-0.0021761786502985,0.0162722277543353,-0.0139392073683754,0.01963199759938,-0.0064962383733068,0.0289295152070171,-0.0109069653702761,0.0263181799111077,-0.0418142023252709,0.0113020851137337,0.0317375075090526,-0.0019108173640575,0.032385733085107,0.0223523688056561,0.0092451618413963,0.0280796370959735,-0.0241398172750673,-0.0061004452031133,-0.0226212745782044,-0.0261398540461904,0.0017093773357187,0.0085335570871764,-0.0376426469003869,-0.0114096733025232,-0.0077006792073052,0.0095403725475439,-0.0273388695731422
Allen Robinson,0.0019828097872498,0.0926935288558726,0.0325987323660215,0.034537710527696,0.0850439998599047,0.0431323976151348,-0.0305396088185318,-0.004034925835483,0.0107010699359635,0.101857039815585,-0.0434773540086735,-0.0447994026930364,-0.0250391598181383,0.0079615359367061,-0.0109187070000253,-0.0664484520077411,-0.0018042558767337,-0.0144985144396706,-0.0914241802321837,0.0758013526665467,-0.028703008630101,0.0214207963715182,-0.0297301835193396,0.0610639886427528,-0.0408953773563465,0.0056065957634584,0.013666538404058,-0.0018643955075253,-0.0068895434296394,-0.0119314075516783,-0.0318136196070389,0.0178816642499563,-0.0169159212159849,0.0073309777286179,0.0145496684700643,0.0453609113828953,0.0427828891827479,0.0411011325288798
Alonzo Highsmith 2,-0.0031142891532405,-0.0095856207216407,-0.021584286814659,-0.0188159438985164,0.0040496798119144,-0.0186787622866524,0.0273396559354123,0.0709183915757673,-0.0095799126541773,-0.0186445301525278,0.021376458654329,-0.040809833065654,0.0065981365501229,-0.0195799130840435,-0.035490080971984,-0.0185531780980041,0.0041518644613825,-0.0094393969953578,0.0322269153133614,0.0180538100769295,-0.0194536142967039,0.0145310795034603,0.0171119458965109,-0.0241755702621191,-0.0350170733004792,-0.0242812958818679,-0.0007055054729637,-0.0027545878922668,-0.0445074736866407,-0.0100895577732072,0.0307495337229259,0.0504772887438409,0.0214501718575838,-0.0330093920033285,0.0286562828465203,-0.0492466235971642,0.0434663049574463,0.0189376605824171
Alvin Maxson,0.0025998973071553,0.0196439407852957,-0.029862774919515,0.0568070202262093,-0.0004784518992827,-0.0221276083963341,-0.0002712379965892,0.0036111177051107,0.028018681314541,-0.0193044399747294,-0.0145524167170334,-0.0081420644324654,-0.0621596813968395,0.0267400344168524,0.0059694200895719,0.0559830714902143,-0.0239942643389776,0.0032209159529227,-0.0216649750202409,-0.0199510622349643,0.0328557248141378,-0.0198997785429779,7.311876424835086e-05,-0.0081253023758042,-0.0170129087302081,-0.0040910019010622,0.0033085812959547,0.019864791783318,-0.0423132904473837,-0.002180176967454,0.005670584953617,-0.0102167730820738,0.0354385114850918,-0.0470356823201135,-0.0052879486945444,0.0742362392682463,-0.0153442606097817,-0.0129814071796803
Alvin Moore,0.0155851090695056,-0.0079438378011963,0.0052029823124241,-0.0093311868381711,-0.0025167356961236,0.0012130025981313,0.0239721731266954,-0.0032509049652308,0.010089378199999,-0.0091515794761425,0.0115870695065195,-0.0110111347305843,0.0062549379560986,0.0053548738833394,-0.0244969609203794,-0.0023774010052978,-0.0093713364462,-0.0010784151580669,-0.0080415859963815,0.0019866963372862,0.0170686388950467,0.0116364732827267,0.009919571578372,0.028574451804873,-0.0181291931437238,-0.0141310766944707,-0.0056613955897789,0.0111051610969354,0.0063925575829134,-0.0305209674593904,0.0364045187698128,-0.0119837789045984,-0.0175549633729032,0.0228913459572919,-0.0073028602324267,0.0021696768995775,0.0044667308338528,0.0221123072616259
