PLAYER NAME,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
Chandler Catanzaro,0.0302288488955107,-0.0882689033936665,-0.0718140281250055,0.0414222050640812,0.0061999428386257,0.0618247681679285,0.0164736603298142,-0.0269996848882907,-0.108375712659435,-0.0258239123477282,-0.0773711898651104,0.0317776752335587,-0.023618127670211,-0.0718000070875526,0.026948507883728,-0.0101797599514316,-0.0539041596285561,0.0200085260206782,0.0423402310878128,0.0620655157336641,0.0941676396752339,-0.0908549943192637,-0.0501880821135484,0.005092413654526,0.0783065790987864,-0.0072284528211188,0.0055240375936869,0.0496145959150278,0.0193528039658756,0.0769468045790641,-0.0422757263724197,-0.1149169966520661,-0.0164111529973622
Chester Marcol,0.0192949711796409,-0.0132223659529513,0.1633221378650259,0.1076738054554868,-0.0514931125345743,0.0918263811503381,-0.1110209156340881,0.2042950633040967,0.1391670371530342,-0.0595917069686516,0.1449235853960598,0.2278310814155261,0.1092660307882797,-0.1635999730886067,0.1449841874988088,0.0023041040916223,0.1256790027392368,0.0073596453716389,0.0197092112613689,0.0112605043407064,-0.1845701934909499,-0.044938496809244,0.0532103616545267,0.0657435951864785,-0.0170591443615743,-0.0650363663697517,-0.0311568718764297,-0.0651480943254541,-0.019542701743931,0.1636955103493996,0.1204175732356912,0.0041494311616003,-0.1094852045545188
Chip Lohmiller,0.0439110196066888,-0.031208744834288,0.0331991635511808,0.0704344943273804,0.0646594499688309,0.0043334162158095,0.1014869689497978,-0.0077228541789208,0.0218093614369626,0.0574505825616904,0.0148326481208627,0.1352215725324297,0.0798066406043151,-0.0568167347482342,-0.1018729811161517,0.0860788045805599,-0.0021861083632035,-0.0033032209820853,-0.0382664240316141,-0.0665536477277457,0.0573298247878028,0.100221681058078,0.1072126951127839,0.0313988767822335,0.0262490588263222,-0.1308394794402686,0.046592475124229,-0.0664987512210274,0.1869223998009076,0.0235627081655668,0.0133313910896255,-0.0036485212016725,-0.1027501930951016
Chris Bahr,0.0515699543994931,0.0212493285932116,0.0675717138749586,-0.0322972438538244,-0.025140257091571,-0.0581088576965116,0.0061754008416532,-0.0291889799462749,-0.1130320858817756,0.082545437334456,0.0402154865754181,-0.0037200256684877,-0.0105166997746126,0.0106111062959761,-0.0628284877128724,0.0489012052078167,-0.0601940804868939,0.0661611677537132,-0.0017793531731015,-0.0428658995712057,0.0175221933847219,0.0093939637576749,0.063525613189894,-0.1385605486767904,0.003255620602113,-0.0299230359298032,0.0831914213591536,-0.1069510083237297,-0.1610455285233214,-0.002610055091326,0.115697253686386,-0.0649155207764753,0.0868783150005219
Chris Boniol,0.0223943896929717,-0.0728654422408346,-0.0444763676440575,0.0313751766961364,0.0710335376256007,0.0621509424919151,0.1188174686720062,-0.0861315986155597,0.0639849672864444,0.0569015629170939,-0.031036835275537,0.00395818301395,-0.0456874204349511,-0.0121706334109462,-0.0646872354732768,0.0443096088245785,-0.0536112121636098,-0.00306687943339,0.0650247554732497,0.1277429714701437,0.0589838086599927,0.0372884892714108,0.0962609596553177,0.0008363188664627,-0.0021040258433236,-0.0354123501797984,0.0099278398065497,-0.0874642741714934,0.0182956452275715,-0.0668683934432574,0.0509565025837526,-0.0297244795491286,0.0894573377365119
Chris Jacke,0.0480991496038795,0.0181242988040668,0.0170364198906574,0.110706920091354,0.0136375055656591,0.0105356577171377,-0.0827720316624558,-0.0205565153057624,-0.1427342475423787,0.070981940060232,-0.0157709740120174,-0.0182427116282174,-0.0125040885444205,0.1033732681376171,-0.13819663386497,-0.0852286486705725,-0.130672640097455,0.0904673959876292,-0.1589805350288037,0.0082200313868502,0.0923596303530192,0.0389512196045279,-0.0199706965347789,0.1276544428001236,-0.0359707604887161,0.0697737534152321,0.0432342122991183,0.0446484839671192,-0.1089216971695723,-0.0637728787141585,0.0110305956762464,-0.0721489899470317,-0.0284081639768784
Chuck Nelson,-0.0646478899538733,-0.0329244549487763,0.0343203219316921,-0.0717401386095921,-0.0103457382003729,-0.0668152835435605,0.0324574828705664,0.0224145114672689,-0.0702701613381316,-0.1180631008749354,0.0643395766244481,0.0109453484186658,0.0563431872760241,0.0568801018342965,-0.0073472312657342,0.1070618067486054,-0.0388541100697694,0.014691053563829,0.1755555668225428,0.0251528208343296,0.07084471207659,0.0498513458966667,0.0672689441600189,0.0421570006846914,0.1087588986174748,0.1600876487818444,0.0178743805638473,0.0634076493731663,-0.0950874492762443,0.0362153922507269,0.0746739001288257,-0.0985457390436276,0.1445968805682322
Cody Parkey,0.0341123312130116,-0.0188396949120993,-0.0729681035210887,0.0566189919373034,0.0403691632125971,0.0897863636973421,-0.0680191340909943,0.0348576575305719,0.0288854598749675,-0.0200764720713622,-0.0295419210446076,0.0226928934983865,-0.0158673267460113,0.0318394842126726,0.054101667376417,-0.0342714179477978,0.0025102981999941,-0.075583722135141,0.0140970237259642,-0.1061374987817415,-0.0964528638589907,0.0226875808391498,0.085942807185154,0.0444144836076247,0.0036747479100555,-0.0585414891335872,-0.0223318583881765,0.0260865217828268,-0.078450274000755,-0.1182217198051081,-0.0607257153284673,-0.0115986822396895,-0.139946416364196
Cole Ford,-0.0490638905413872,-0.0730407712593489,-0.0869571427761144,-0.1013268808997156,-0.0176503069161377,0.0812167637461987,0.0472008897382443,-0.0386319849359782,0.0607940641728507,-0.1042717661290837,-0.053673901764717,-0.029806834767004,-0.0093979201763561,-0.0329748937872769,-0.0445535067467666,0.0028760619124181,0.0227148644096676,0.0194449898444675,-0.008796758041817,0.0451093872923508,-0.0332766567880405,-0.1077485864023349,0.0101093885089507,0.0411043308850892,-0.0244284367288807,8.211466990026839e-05,0.051498919961691,-0.0369043251520739,-0.0070065473224926,0.0645313950286997,-0.0299176602931292,0.0648789273235737,0.0393091909513751
Connor Barth,0.0210066026551547,0.0565113252908815,-0.0716799322324044,0.0127020504489157,0.0657715954046641,0.0300314480479847,0.0521851011612399,-0.0188928679230012,0.0217620833222036,-0.1102619359794703,0.1405609800756771,-0.1104029476689602,0.0702349158879968,-0.0229671465544986,-0.1669440791300024,0.0513586424600832,-0.0135014392465249,0.0799250722691112,-0.0626222541851236,0.0677686462403261,0.0417363342993935,0.033340128233578,-0.0417537123872396,0.0081329778123002,0.1003936185798737,0.0134550277468568,-0.0165622552334531,-0.0124003089868046,-0.0063766562052012,0.0200802447224111,-0.1603310651486073,-0.0325629667802621,-0.1305961132669
