PLAYER NAME,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
Andrew Walter,-0.0202264255973953,-0.0012328346719491,0.0024035598260387,0.0408703521431392,0.0024774171842434,0.0150554372202101,0.1119823509981123,0.0120602313896816,0.0168982506662887,-0.024008253641329,0.0566444530962026,0.1172944750946993,-0.0105462898036196,0.0333880282054374,0.0476600622965944,0.0071972001028021,-0.0278826754240775,0.0611377816154616,0.0075783861855574,0.0412740589417677,-0.018401165173735,-0.0281740537906336,0.0096167833896527,-0.0430900947664379,-0.0127600235525456,-0.0394867958355285,-0.0311298179048382,-0.0046835316043104,0.0847420120597193,-0.0079981560943793,-0.035371083689585,0.0407542788291177,0.000538997575402,0.0037932842294827,0.0006521979040535,0.0641342829243822,-0.0721059968439856,0.0406212902284672,0.051517882840826,0.0366041062930145,-0.0046460080291553,-0.0376857798721212,0.0327960383502268,-0.0166675419708713,0.0020063073693459,0.0436540550695017,0.0348051692898138
Anthony Wright,-0.018431510341218,-0.0047899248280737,0.0118596260369587,-0.0019498682362736,0.0231471912430837,0.0100944375581617,0.0042442862182902,-0.0389776265919095,-0.006329731442593,-0.0236263152304389,0.056289918182051,0.0472582157263488,-0.0094849157546187,0.0345444156553174,-0.038907776628276,-0.0167031060514504,0.0215632104714378,0.0047379099086644,0.0409819805826278,0.0341134687978874,0.0202966805423337,0.0080758752986943,0.0595924188275609,-0.0204812554302487,-0.0648670080480982,0.0097325641242074,0.0294551676715342,-0.0487686231713918,0.0461146437537951,-0.0378359795544923,0.0116342618861162,0.0361776299874804,0.0431716752549556,0.0532871517852924,-0.0212137019293726,0.0681306167403868,0.0239815691025195,-0.0836487404542452,-0.0362727031167741,0.0566916855781725,-0.0366365137632115,-0.0406383280662413,0.0405524863704539,-0.0273718741320119,-0.0608530170095209,4.895443166991892e-05,0.0288344642445627
Archie Manning,0.0593071393439631,0.0325204215036098,-0.0352881662345754,0.1716253389178636,-0.0760426398810663,-0.1184250579461426,-0.0347736908696257,-0.0789603307320814,-0.0047655005907871,-0.0380011861948678,-0.029766736646366,0.0466216609233891,-0.0977144656388291,0.0189283849732716,0.0929600455723595,0.1087574455742874,-0.0571914113694154,0.0877374602925319,-0.0294878966282631,0.0512974474946777,0.0291728278988307,-0.0590417948117758,0.0041057353499919,0.0304783785429386,0.0466533444475477,-0.0166147750586715,-0.0613024596081818,0.0025134079461279,-0.1237858415792604,-0.0315884623783316,0.0299062655408067,0.1378332560893234,-0.0069072714665695,0.0604907845189796,-0.0176653749332622,0.0465052004400121,0.0156374543330344,0.0379384253228652,-0.0136593100097794,-0.0107863696639903,0.0699282427417559,0.0519123594958806,0.0284183885867956,-0.0807529978104777,-0.0466110993638351,-0.1282142539324246,0.147628242255644
Art Schlichter,-0.0435800892159598,-0.038504009982259,0.024924876103653,0.0373823748682763,-0.0036614463591788,0.0254052413999535,0.0077706184099309,-0.027413171134528,-0.0479790267897257,0.0028268250238604,-0.0603306253405611,0.0286283472107357,-0.0314873724566185,-0.0039078590794015,0.0300613131644095,0.0166081114311787,-0.0047426191600578,-0.0066536513100344,-0.055176752857943,-0.0234309287619236,-0.0359739726975396,-0.0063404887398395,0.0149485678209617,-0.0211563524153519,0.002159638886439,-0.0615832951267178,0.0482137629025775,-0.0215478951342959,-0.0109490690060543,-3.8528762907417274e-05,-0.0031989017715039,-0.0173558043146794,0.0473297645742837,-0.0126623814231408,0.0330258612679538,-0.0007760572583726,0.0211611823305372,0.017029983167308,-0.0420176725630003,-0.0466964181665668,0.0068563482275826,0.0209440954971707,0.0410865409171633,0.0267488743475351,-0.030870567326371,0.0438143987868071,-0.0056772354070154
Austin Davis,-0.0199213699691343,0.0277108865123805,0.028670049857268,-0.002504617689685,-0.0492465713176592,0.0316114164673743,0.0649992236039007,-0.0061573211356783,-0.0556552033991211,0.042887540225729,-0.0054745416950234,0.0551322346019698,-0.0108400622182704,-0.0537435670853667,0.0119917987358166,0.0477729699472721,-0.0315933146865662,-0.0489867128818482,-0.0010773110336574,0.0218612639041402,0.0106049659636158,0.0429794662641868,-0.0159883403693811,0.0076802142368055,-0.0051207466301676,-0.0112236472886822,0.0012683125254249,0.039575982557341,0.0098120627694321,-0.0557120477534018,-0.1146618348926783,0.0346111369674456,-0.0317187915590175,-0.0377128081902068,-0.0104622461247856,-0.0087962055032811,-0.0816065374624687,-0.0099948410721822,-0.0115395041977535,-0.0157237142577129,-0.0133754855231651,-0.0007893129616008,0.0124407902577824,-0.0341655107708377,-0.0079173087047945,0.0016154783863033,0.0299721820192841
Babe Laufenberg,-0.0358889162030925,-0.0028814802517045,0.0527330952816784,0.0561100619655001,0.0148581847369711,0.044374385109391,0.0454006439605334,-0.0161274107008704,-0.0193522242752987,0.0111945233872411,0.037975274347598,0.0239932416814833,-0.0294502162365295,0.0270895686017303,0.0105678715371423,-0.0211639033682754,0.0334885987128852,0.0172802145076069,-0.0157364855427477,0.0045978782559101,-0.028570648499517,0.0240521945221232,0.0221918176077411,-0.0417865489323296,0.0178804994752249,0.0095830064995075,-0.0047306868703563,-0.017837437236424,-0.0286210446279238,0.0334253331577355,0.0173147848791318,-0.0346889125752666,0.026718974354904,0.0119436854887013,-0.0029082215375141,-0.0013137234349101,0.0197074429397599,-0.0026043179663506,0.0547118549879046,-0.028955217357518,0.001572612416078,-0.0422488915552231,-0.0108016146407064,-0.0524540147202706,-0.0061191773692961,0.0475013082462928,0.0299528959015801
Ben Roethlisberger,0.1168188912349815,0.0681129265603975,-0.0343611202929794,0.0178462640995892,0.0782635611813054,0.0099821851320968,0.0557108242516998,-0.0012343527294743,-0.0313659254567361,0.0115994810817979,0.0249213534184455,-0.0237666397423722,-0.0616612652235279,0.0317885863518591,0.0076349235647881,0.005983126477854,-0.0132909619549873,-0.0331279899141336,0.0183477679715174,0.0187766561521234,-0.0042855876279026,-0.0504194762822612,-0.0840896900620618,0.1153037157195573,0.0670487678440511,0.0957911557300498,-0.0400850419979329,0.0069363842845806,0.0313055761323902,-0.0818717499825874,-0.1559535821461291,-0.0444572737236601,-0.1196035572591603,0.0346894160212642,0.0358122198527519,-0.0736842001380463,0.0887440985217171,0.0305916635881892,-0.061585492845365,-0.1802352117681418,-0.1197777929661324,-0.0617116195201098,-0.0728088151236819,0.0657897023923242,-0.0286901968005958,-0.1037693402841657,0.0016068710477482
Bernie Kosar,0.0598422663900429,0.0389428708864095,-0.0392308620686224,-0.0390631105459118,-0.0032721276097404,0.0286663436943505,0.0576279235360049,0.0097648924660781,0.030988694413091,-0.0380694396688218,-0.0945222751767304,0.0411779228388888,-0.0906791712452371,0.0218616368491802,0.008139420137151,0.0554971187235173,-0.0736284458903323,0.0157626321074823,0.0537223847757516,-0.0468615320141801,0.0373649848094035,-0.0515771524134145,0.0821965304550608,-0.0549586039512055,-0.0143716820857413,-0.0542253807490016,0.0148874299230257,-0.0631659125124228,0.0327877947213398,-0.0544123667329887,0.0194840407823216,-0.0298258652749115,0.1238495812300236,0.0082682688818219,0.0155008075827426,-0.1041221703758879,0.0271984726951411,0.0099621238535409,0.0094967302253622,0.0261360127239076,0.1492447164306646,0.0255441198042714,0.0088917026432677,-0.006442969331972,0.1772326543058688,-0.0428099499317313,0.1162568612978779
Bert Jones,0.0511868709839143,0.0083625234602328,-0.04262832955731,0.075638682074951,-0.1380163616011436,-0.089314265693859,-0.0598994365203753,-0.0496076116567318,0.114294484190574,0.0407484442502689,-0.0092398179501795,-0.0119155478863894,0.0212672378954487,-0.0720460249482464,0.0292601908341194,-0.0204426715113839,-0.0471272198988887,0.033157251269948,-0.0272014170993759,-0.0535002164238994,-0.052787245143853,-0.0625387028169044,-0.0633753105563741,-0.0172891255779721,0.046279767300811,-0.0391994235927897,-0.0486488727719529,0.0753677881593464,-0.0028679224417844,-0.0201692030904362,-0.0496470641930182,-0.0702966827514519,0.0916243418413039,-0.0344259880923573,0.0526203079476341,0.0588520832389031,-0.0327913718715363,-0.1122247404704611,0.0224858515720028,-0.104239536504651,0.0605609854552977,-0.1423876974815869,-0.038625773881177,0.0132947550245546,-0.0176403920761226,0.0295393207565284,-0.0098300876243458
Bill Cappleman,-0.0725383557098224,0.0173358982652982,-0.0034572608511452,0.0263945037791973,0.0133664177550579,0.0661608933173306,-0.0257828555061938,0.0447604543696582,-0.0051353443223657,0.0205131097388787,-0.0349493959206471,-0.0286326234083709,-0.0308760192498176,0.0141082362595131,0.0318443274919722,-0.0067691539231637,0.0259097649550508,-0.0264736091731723,0.0234832254192456,0.0129794834630389,0.0231043671000735,-0.016612890581923,-0.051808101919565,0.0073139817491862,0.0228445854020013,-0.0124311687079093,0.0114655051940449,0.0304141809204339,0.003419249631626,0.0358400594482058,0.012558697483192,0.0071792287386901,0.0024596173293505,0.0088344573307048,-0.0203433499640779,-0.0099957057411308,-0.0290231093662145,0.0057623920467686,0.0107220417187962,0.0027571321075478,0.028476103483754,-0.021030199358048,-0.0208328334405414,-0.0300384246463531,-0.0182811016211851,-0.0049536037855889,-0.0158605891298251
