PLAYER NAME,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Adam Shaheen,-0.0043820064314107,-0.0177432264858374,0.0151836895239075,-0.000968603690221,0.0090839606448813,0.019423827367275,0.0001719807726581,0.018062493814703,-0.032073363346388,-0.0073664930239668,0.0037388099048894,-1.3658588163808236e-05,0.0002995797600869,0.0056601674523788,-0.006736507861291,0.0055661022085252,0.0010872041278432,0.0180389692831864,-0.0036074437463469,0.0081579908689517,0.0048944235425553,0.0070727639814686,0.0153555098744082,-0.0053075836809193,-0.0020628981587033,0.0117931034359987,-0.0046085709457496,0.0004509824969617,-0.0067026501355483,-0.0022225871983722,0.0092310718235967
Adam Walker,-0.0218227362452599,0.0034695856014382,-0.0060085298213488,0.0086102657663754,-0.0177990289834021,-0.0247519498738901,0.0126387197932055,0.0009324735625527,0.0115992918686407,0.0006656074707791,0.0104244827480543,0.0056776062606423,-0.0034809679285449,-0.0194755363738662,0.0023290903664193,-0.0084010405612054,0.0102233589084733,-0.005545743317917,-0.0032410079146255,-0.006755608029727,0.0029562788158044,-0.0005914759089885,0.0099491852195906,-0.0027242956699993,-0.0006492013942197,-0.0007597162621273,-0.0021649965385389,-0.0005304021907207,0.008810239683039,-0.0021413186415798,0.007257799586555
Adger Armstrong,-0.0039027330722691,0.0120189727791868,0.0027471096121504,0.0156909931407201,-0.0053114027697152,-0.0071830184340025,-0.0068599606423543,0.0013465641643958,0.0022118404143183,-0.00323670411515,-0.020182042997011,0.001069716561051,0.0087177984738933,0.0199716577129869,-0.0382416021828326,0.0016834456510095,0.0094285370917621,-0.0027255908628858,0.0261846643604989,0.0029211334041301,0.0006977442845517,0.0081767868892887,-0.0047687165180141,0.0219088600106734,0.0138880802447616,-0.0111623495322633,0.0044448325065594,-0.0220288444559594,-0.0229558784482102,0.0082798073962913,-0.003334847318178
Adimchinobe Echemandu,-0.0197766149131392,-0.0077288327266514,-0.0084008939533003,0.0098866557860609,-0.0046057975308118,-0.0090933409867713,0.0211483265612756,0.0027909359513365,-0.009373690614786,-0.0108182384090879,0.0182568573008634,0.0025369085420625,-0.0152687823427027,0.0125457318609262,-0.0049010294671612,-0.0055859212269132,-0.0063889473978123,-0.0003682026768072,-0.0055348304881695,-0.0004522770469377,0.008392410285376,0.0048926874215604,0.0132020369413003,-0.0103684169516761,0.0047728515356668,0.0041217074640606,-0.0024795683014622,-0.0136554803542939,-0.0036644979387462,-0.0105446537425741,-0.0040453775760218
Adrian Cooper,0.0030504336310888,0.0140431854193072,0.0148017835990541,0.0093158515596528,0.0131839722326247,-0.0152588703015672,-0.0420453945239476,-0.02201014770763,0.0116733269724949,-0.0104824319551353,0.038144144637224,0.0066863776288711,0.0006397758321706,-0.0223903896857046,0.0133304300848725,0.0139853615723787,-0.004173789368897,0.0186532874286757,-0.0052015320672416,0.0150005796634197,-0.0042397196552262,0.0154943550002975,0.0086625163644362,-0.0127342813364834,-0.0106324769285728,0.0247745017129731,-0.0100098042576259,0.010326373045173,-0.0151976835344875,-0.0367735345713736,0.0156784950354633
Adrian Murrell,-0.0038699254477532,0.0128334461310552,-0.0331673777771831,-0.0047335038908925,0.0260731659337195,-0.0199277418584669,0.0009405950177541,-0.0261517033262624,0.0116687495583208,-0.0111683102567673,0.0066951439753825,0.0142409643409191,0.008343182641193,-0.0042550975754309,0.0090945803490915,0.0161605106217994,-0.0027338581911367,0.0027515373999276,0.0010498526572382,0.0183199345357151,0.0046464761758314,0.0025426013232649,-0.0017541635490177,-0.0127021181277391,0.017588769703629,-0.0038258467892091,-0.009283978490595,0.0049824324687858,0.0027658401111296,0.0015662954708619,0.0339228497778631
Adrian Peterson,0.0126625347094651,-0.0340513974202414,-0.0479519998393078,0.005520035415364,0.0431659438822439,0.0228096865029999,-0.0231015821845949,0.0165629308097865,0.0354360508332882,-0.0062246389752027,0.0300515959142915,0.0615451328515154,-0.0222613509234873,0.017412310007236,0.0291939386906326,-0.0065708265505044,-0.0369662722405079,0.0173249931682673,0.0327809823556877,-0.0062286574873458,-0.0075668385689188,-0.0275261731100356,-0.0031942262565965,0.0177791597467404,0.0012691961950961,0.0040088318230757,-0.0255164181438412,-0.00570004651419,-0.0093888481193099,-0.0416759302488558,-0.0301412664527102
Adrian Peterson 2,-0.0043352216442542,-0.0254186006124773,-0.0036372962498169,-0.0306110600072215,0.015595175039007,0.00108051131422,-0.0194391739008615,0.0084260140652806,-0.0077010703204509,-0.0467723795209359,0.0295125856486735,-0.0026161823847876,0.0099333521168005,-0.0052679924539416,0.0258647744713162,0.0269377651826972,-0.0061836244041201,-0.0008388851015623,-0.0171442068533762,0.0083285661746485,-0.0203794697839347,-0.0040919795345852,0.0194906893297005,-0.0202991152265833,-0.0001249319915067,0.030509522047254,0.0190842900641035,-0.0317968619345365,0.0069266102531879,-0.0047419145924956,-0.0087578449021672
Ahmad Bradshaw,0.0032477741420291,-0.0290826686011295,-0.0109362443127014,-0.0319541696503273,0.0125251856590494,0.0046201783803911,0.0115232702375962,-0.0093126828288409,0.003372954308368,-0.0169940195609376,0.0043378529161628,-0.0150804975945886,0.0184185778131338,0.007743917275464,0.0002683295946912,0.0003685062136383,0.0076149377436812,0.0317439544085056,0.0053874774843027,-0.0201391287990075,-0.0365637687256539,0.0184412396680767,0.0103950972941284,0.0287383647669304,-0.0225641517580095,0.0083485362211623,0.0241184085671438,0.0126639377123056,0.0005532762433179,0.0215306035821601,-0.0143234066700418
Ahmad Merritt,-0.0137878035295346,-0.0010480909531579,0.0180953176287075,0.0017596510893649,-0.0039701426633176,-0.0102047197995881,-0.0137094041071197,-0.0026009850656902,0.0057455107437185,0.00217409282211,-0.0020022543603723,-0.0042282722911188,0.0042998326209273,-0.0253692650595215,0.0178462324800653,-0.0129455193384128,-0.0092853772165623,0.0017165298093255,0.0091875575000852,-0.0101737686526443,0.003073381843125,0.0038759177839824,-0.0088341757712072,0.0002219745677549,0.0016316503863632,-0.0024263066777199,-0.0032778579862652,0.010837939680688,-0.0003825554284171,0.0057551345265327,0.0057098777097467
