Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Donnie Shell,14,1,4,4.0,4,0,--,--
Jerry Sherk,14,1,0,0.0,0,0,--,--
Jeff Siemon,14,1,0,0.0,0,0,--,--
Bill Simpson,14,4,62,15.5,30,0,--,--
John Skorupan,14,1,13,13.0,13,0,--,--
Perry Smith,13,1,0,0.0,0,0,--,--
Rich Sowells,10,2,46,23.0,27,0,--,--
Mo Spencer,14,1,0,0.0,0,0,--,--
Greg Stemrick,14,1,0,0.0,0,0,--,--
Jim Stienke,13,2,0,0.0,0,0,--,--
Ken Stone,14,2,47,23.5,26,0,--,--
Hal Stringert,11,1,24,24.0,24,0,--,--
Shafer Suggs,11,1,12,12.0,12,0,--,--
Bob Swenson,14,2,26,13.0,26,0,--,--
Jack Tatum,14,2,0,0.0,0,0,--,--
Ed Taylor,11,2,22,11.0,22,0,--,--
Emmitt Thomas,14,2,30,15.0,29,0,--,--
J.T. Thomas,14,2,43,21.5,38,0,--,--
Skip Thomas,14,2,26,13.0,14,0,--,--
Norm Thompson,13,4,83,20.75,38,0,--,--
Tom Toner,11,1,28,28.0,28,0,--,--
Skip Vanderbundt,14,2,8,4.0,8,0,--,--
Brad Van Pelt,14,2,13,6.5,7,0,--,--
Phil Villapiano,14,1,0,0.0,0,0,--,--
Rick Volk,8,2,14,7.0,11,0,--,--
Mike Wagner,14,2,0,0.0,0,0,--,--
Jackie Wallace,14,5,105,21.0,41,0,--,--
Mark Washington,13,4,49,12.25,22,0,--,--
Charlie Waters,14,3,6,2.0,5,0,--,--
Charlie Weaver,14,2,24,12.0,19,0,--,--
Roger Wehrli,14,4,31,7.75,26,0,--,--
Charlie West,14,1,0,0.0,0,0,--,--
Jeris White,14,2,4,2.0,4,0,--,--
Ray White,6,2,20,10.0,16,0,--,--
Sherman White,13,1,5,5.0,5,0,--,--
Stan White,14,3,26,8.67,15,0,--,--
C.L. Whittington,14,5,103,20.6,50,0,--,--
Mike Williams,14,4,76,19.0,35,0,--,--
Reggie Williams,14,1,17,17.0,17,0,--,--
Roland Woolsey,14,4,19,4.75,13,0,--,--
Jeff Wright,14,1,5,5.0,5,0,--,--
Louis Wright,14,0,32,0.0,32,0,--,--
Nate Wright,14,7,47,6.71,21,0,--,--
Jim Youngblood,14,2,28,14.0,26,0,--,--
