PLAYER NAME,YEAR,EXTRA POINT RATIO,FIELD GOALS MADE,POINTS,FIELD GOAL RATIO,0-19,20-29,30-39,40-49,50-59,60,Long,Field Goals Blocked,HOWGOOD RAW SCORE,PERCENTILE
Bert Rechichar,1955,3.848,1.0,1.0,1.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.516,0.76
Bert Rechichar,1956,3.2,0.3,0.2833333333333333,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.707333333333334,0.3333333333333333
Bert Rechichar,1957,3.52,0.3,0.5,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.244000000000001,0.3333333333333333
Bert Rechichar,1958,0.0,0.0909090909090909,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1409090909090909,0.2727272727272727
Bert Rechichar,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
Bert Rechichar,1960,4.0,0.4285714285714285,0.3409090909090909,1.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48548051948052,0.4230769230769231
Beryl Clark,1940,4.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.157894736842105,0.5121951219512195
Bill Bell,1971,3.516,0.7647058823529411,0.7906976744186046,2.476,1.0,0.7142857142857143,0.6,0.4,0.0,0.0,2.5102040816326534,-1.5,11.271893352689911,0.2647058823529412
Bill Bell,1972,4.0,0.8,0.8315789473684211,2.132,0.7745966692414834,0.8333333333333334,0.7,0.2222222222222222,0.0,0.0,2.5102040816326534,-1.0,11.803935253798112,0.28125
Bill Bell,1973,3.2,0.0476190476190476,0.0744680851063829,1.0,1.0,1.0,0.3333333333333333,0.5,0.0,0.0,2.25,-0.5,8.905420466058764,0.1176470588235294
Bill Callihan,1945,3.704,0.0,0.7352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.439294117647059,0.7647058823529411
Bill Capece,1981,3.752,0.7894736842105263,0.8064516129032258,2.5,1.0,0.7142857142857143,0.6,1.0,3.0,0.0,3.122448979591837,-0.0,17.2846599909913,0.8529411764705882
Bill Capece,1982,4.0,1.8,1.3333333333333333,3.132,1.0,0.9090909090909092,0.8333333333333334,0.6666666666666666,2.0,0.0,3.1875,-0.0,18.86192424242424,1.0
Bill Capece,1983,3.54,0.5555555555555556,0.5353535353535354,1.74,1.0,0.875,0.0,0.75,0.0,0.0,2.8823529411764706,-0.5,11.378262032085562,0.2
Bill Daddio,1941,3.556,1.3333333333333333,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889333333333333,0.8409090909090909
Bill Daddio,1942,4.0,1.6666666666666667,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666668,0.9574468085106383
Bill Dudley,1945,2.668,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7268235294117646,0.5588235294117647
Bill Dudley,1946,3.428,0.4,0.45,1.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.422,0.64
Bill Dudley,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391304347826
Bill Dudley,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391304347826
Bill Dudley,1949,3.752,1.0,0.9782608695652174,1.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1582608695652175,0.5294117647058824
Bill Dudley,1950,4.0,0.8333333333333334,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833333333333333,0.7916666666666666
Bill Dudley,1951,3.82,1.6666666666666667,1.0408163265306123,3.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60348299319728,0.9130434782608696
Bill Dudley,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258064516129032
Bill Dudley,1953,4.0,1.2222222222222223,1.0175438596491229,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.239766081871345,0.875
Bill George,1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
Bill George,1954,3.716,0.5,0.4629629629629629,2.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.346962962962963,0.6666666666666666
Bill George,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
Bill George,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952
Bill George,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095238
Bill George,1958,4.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.016666666666667,0.3636363636363636
Bill George,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
Bill George,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077
Bill George,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
