PLAYER NAME,YEAR,PASSING YARDS,YARDS PER ATTEMPT,ATTEMPTS,COMPLETIONS,COMPLETION %,TOUCHDOWNS,INTERCEPTIONS,QB RATING,1ST DOWNS,1ST DOWN %,20,40,LONG,SACKS,SACK LOSS YARDS,RUSHING YARDS,ATTEMPTS.1,YARDS PER ATTEMPT.1,TOUCHDOWNS.1,20+.1,40+.1,LONG.1,RUSHING 1ST DOWNS,RUSHING 1ST %,FUMBLES,HOWGOOD RAW SCORE,PERCENTILE
Josh Mccown,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797752808988760
Josh Mccown,2007,0.4262962962962960,0.8356164383561640,0.2351485148514850,0.444,1.168,0.5555555555555560,-1.83333315,1.388,0.3648648648648650,0.7717391304347830,0.3529411764705880,0.6,0.3285714285714290,-0.5833333333333330,-0.5859872611464970,0.316893275906269,0.25,0.2721416541530420,0.0,0.2658047665355980,0.0,0.2809757434745080,0.25,0.2234626747586930,-2.0,4.327357775749440,0.4361702127659570
Josh Mccown,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912870929175276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912870929175276,0.1666666666666670
Josh Mccown,2009,0.0005560189046427,0.0394736842105263,0.0060851926977687,0.0031847133757961,0.3340000000000000,0.0,0.0,0.792,0.0,0.0,0.0,0.0,0.0136986301369863,-0.0384615384615384,-0.0320855614973262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1184511393668600,0.180722891566265
Josh Mccown,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930232558139534
Josh Mccown,2011,0.1218363743378460,0.9375,0.0547808764940239,0.1166666666666670,1.272,0.1111111111111110,-0.615384553846154,1.366,0.1132075471698110,0.891008174386921,0.1136363636363640,0.125,0.3223684210526320,-0.2333333333333330,-0.2171717171717170,0.199297832823702,0.1530931089239490,0.2558655344456770,0.0,0.25,0.0,0.2886751345948130,0.1863389981249820,0.2701928971691750,0.0,6.082689436586470,0.7
Josh Mccown,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081081081081080
Josh Mccown,2013,0.5520676124358590,1.0933333333333300,0.2367864693446090,0.5102739726027400,1.33,0.6190476190476190,-0.1818181636363640,2.18,0.5732484076433120,1.1260504201680700,0.4883720930232560,0.4285714285714290,0.5128205128205130,-0.3142857142857140,-0.1629955947136560,0.1895718861012890,0.1593443597997750,0.2517884745127070,0.25,0.25,0.0,0.2383656473113980,0.1863389981249820,0.2688117552484630,-1.4142135623731000,9.37147995508052,0.9
Josh Mccown,2014,0.6547937073315520,0.9066666666666670,0.3523706896551720,0.6366782006920420,1.126,0.5789473684210530,-2.545454290909090,1.41,0.6163522012578620,0.7957559681697610,0.717948717948718,0.75,0.3544303797468350,-1.2413793103448300,-1.2634408602150500,0.2364273404747080,0.2054987341316970,0.2672068890038210,0.4330127018922190,0.0,0.0,0.2294157338705620,0.25,0.2581988897471610,-1.4142135623731000,4.315216165167760,0.3243243243243240
Josh Mccown,2015,0.5661744966442950,0.9473684210526320,0.3022774327122150,0.5980707395498390,1.274,0.5714285714285710,-0.7272726545454550,1.864,0.5614035087719300,0.8680738786279680,0.4897959183673470,0.6666666666666670,0.3783783783783780,-0.8214285714285710,-0.7365591397849460,0.2076867901839240,0.1917412472118430,0.5533985905294660,0.25,0.0,0.0,0.2124591463996990,0.2132007163556100,0.2672612419124240,-2.449489742783180,6.24863563625066,0.5753424657534250
