Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Year13,Year14,Year15,Retire,NextPercentile
Phillip Daniels,0.1669535283993115,0.4053601340033501,0.745928338762215,0.8408736349453978,0.9330882352941176,0.9416890080428956,0.9234205488194002,0.92274412855377,0.7981707317073171,0.8494558645707376,0.8485214242607121,0.9255509231685528,0.8137019230769231,0.7715311004784688,0.6466431095406361,1,
Ray Lewis,0.3803786574870912,0.7286432160804021,0.9071661237785016,0.9719188767550702,0.9816176470588236,0.9959785522788204,0.9783024888321634,0.9962917181705808,0.9859756097560975,0.9788391777509068,0.9462884731442366,0.9624776652769506,0.9951923076923076,0.9946172248803828,0.9952885747938752,0,0.988498789346247
Reggie White,0.2587800369685767,0.5422794117647058,0.8601190476190477,0.8773584905660378,0.8574108818011257,0.8686679174484052,0.8555347091932458,0.7732342007434945,0.4776951672862453,0.3377609108159393,0.3648393194706994,0.3931947069943289,0.1945392491467577,0.1740614334470989,0.4337349397590361,0,0.592964824120603
Reggie Williams1,0.2116182572614107,0.6850393700787402,0.7389705882352942,0.7003484320557491,0.5181518151815182,0.50920245398773,0.6903669724770642,0.6198019801980198,0.5926640926640927,0.4621072088724584,0.4227941176470588,0.4375,0.3075471698113207,0.2945590994371482,0.2026266416510319,0,0.1294559099437148
Richard Dent,0.0891089108910891,0.7065637065637066,0.9870609981515712,1.0,1.0,0.9830188679245284,0.9868667917448404,0.9699812382739212,0.9624765478424016,0.9553903345724908,0.9032258064516128,0.8185255198487713,0.6040955631399317,0.459552495697074,0.5058626465661642,1,
Robbie Gould,0.1390568319226118,0.3035606517803259,0.2936271590232281,0.2626201923076923,0.2464114832535885,0.3021201413427561,0.2294188861985472,0.0513285024154589,0.0437387657279808,0.0429338103756708,0.1329376854599406,0.1888563049853372,0.1536214953271028,0.0449704142011834,0.0363744782349433,0,0.0256410256410256
Robert Thomas,0.3419117647058823,0.2513404825737265,0.2916400765794512,0.2348436502871729,0.6372064276885043,0.7036585365853658,0.7654171704957679,0.7235968617984309,0.7355568790946992,0.6538461538461539,0.604066985645933,0.2296819787985865,0.0405569007263922,0.0440821256038647,0.0437387657279808,0,0.0429338103756708
Rod Jones,0.0459558823529411,0.2976190476190476,0.2283018867924528,0.1538461538461538,0.0900562851782364,0.0431519699812382,0.1449814126394052,0.1992409867172675,0.2003780718336484,0.1843003412969283,0.2839931153184165,0.2613065326633166,0.1742671009771987,0.0717628705148206,0.175,1,
Rod Smith1,0.0799256505576208,0.0910815939278937,0.2155009451795841,0.167235494880546,0.2134251290877797,0.0737018425460636,0.260586319218241,0.2277691107644305,0.5985294117647059,0.3371313672922252,0.3982131461391193,0.4394313967861557,0.4103658536585365,0.3935912938331318,0.3796016898008449,0,0.3055390113162596
Rod Woodson,0.4285714285714285,0.7018867924528301,0.9324577861163228,0.9643527204502814,0.9587242026266416,0.966542750929368,0.986717267552182,0.998109640831758,0.9726962457337884,0.9449225473321858,0.8391959798994975,0.96742671009772,0.9797191887675508,0.9963235294117648,0.9906166219839142,0,0.9936183790682832
Ronde Barber,0.5684039087947883,0.734789391575663,0.9705882352941176,0.992627345844504,0.9917038927887684,0.9901112484548824,0.9865853658536584,0.992744860943168,0.9951719975859988,0.9880881477069684,0.9885817307692308,0.9677033492822966,0.9658421672555948,0.9461259079903148,0.9836956521739132,1,
Roy Williams,0.8423739629865986,0.9208899876390606,0.9310975609756098,0.7268292682926829,0.2521160822249093,0.2823458282950423,0.3156306578153289,0.3186481593240796,0.5062537224538416,0.5789160214413341,0.5805288461538461,0.5036057692307693,0.5364832535885168,0.5335689045936396,0.532979976442874,0,0.2487893462469733
Ryan Taylor,0.3102941176470588,0.1963806970509383,0.1550733886407147,0.0210135970333745,0.0274390243902439,0.0326481257557436,0.0325890162945081,0.0327575938058368,0.0372596153846153,0.0370813397129186,0.0400471142520612,0.3904358353510896,0.4806763285024155,0.4841222288795686,0.4358974358974359,1,
Sean Jones1,0.0231660231660231,0.1792975970425138,0.4466911764705882,0.6517857142857143,0.5490566037735849,0.4427767354596623,0.5703564727954972,0.6622889305816135,0.6933085501858736,0.6072106261859582,0.6275992438563327,0.6843003412969283,0.5817555938037866,0.388609715242881,0.1791530944625407,1,
Sebastian Janikowski,0.175,0.2794906166219839,0.3356732610082961,0.3331273176761434,0.3018292682926829,0.2073760580411124,0.299939649969825,0.2882668254913639,0.3359375,0.305622009569378,0.2208480565371024,0.059322033898305,0.0440821256038647,0.0437387657279808,0.1282051282051282,1,
Shane Lechler,0.1890080428954423,0.2782386726228462,0.3300370828182942,0.2536585365853658,0.1082224909310761,0.20036210018105,0.2495533055390113,0.2854567307692308,0.1722488038277512,0.163133097762073,0.137409200968523,0.2077294685990338,0.2792091072498502,0.1926058437686344,0.1394658753709199,0,0.2510263929618768
Stephen Gostkowski,0.2287266143633071,0.3793924955330554,0.4212740384615384,0.5083732057416268,0.4876325088339223,0.4842615012106537,0.4027777777777778,0.4319952067106051,0.3488372093023256,0.2189910979228486,0.1196480938416422,0.0420560747663551,0.0343195266272189,0.2319618366129994,0.2768065268065268,1,
Steve Martin,0.2589285714285714,0.1377358490566037,0.1257035647279549,0.0375234521575985,0.0431519699812382,0.0594795539033457,0.064516129032258,0.0699432892249527,0.0631399317406143,0.1979345955249569,0.1825795644891122,0.3583061889250814,0.4648985959438377,0.7330882352941176,0.7949061662198391,0,0.7051691129546905
Steve Smith,0.1233243967828418,0.3075941289087428,0.3980222496909765,0.3896341463414634,0.3724304715840387,0.2957151478575739,0.3156640857653365,0.2890625,0.2836538461538461,0.1961722488038277,0.1955741626794258,0.1996466431095406,0.1996466431095406,0.2487893462469733,0.2941888619854721,0,0.3484299516908212
T.J. Turner,0.0477941176470588,0.275297619047619,0.2754716981132075,0.225140712945591,0.2138836772983114,0.1707317073170731,0.1561338289962825,0.1252371916508539,0.0699432892249527,0.0631399317406143,0.06368330464716,0.0586264656616415,0.0684039087947882,0.0717628705148206,0.0235294117647058,0,0.353887399463807
Takeo Spikes,0.3631921824104234,0.7675507020280812,0.9544117647058824,0.9886058981233244,0.97702616464582,0.988257107540173,0.9932926829268292,0.985489721886336,0.9589619794809896,0.8052412150089339,0.9236778846153846,0.9276315789473684,0.958186101295642,0.9285714285714286,0.9130434782608696,1,
Ted Washington2,0.0525328330206379,0.1840148698884758,0.3396584440227704,0.5803402646502835,0.6569965870307167,0.7314974182444062,0.7068676716917923,0.8094462540716613,0.7457098283931357,0.8485294117647059,0.7788203753351206,0.7172941927249521,0.7150803461063041,0.7554878048780488,0.7980652962515115,0,0.7724803862401931
Terence Newman,0.7070457354758962,0.8560975609756097,0.93409915356711,0.9058539529269763,0.9303156640857654,0.921875,0.958732057416268,0.945818610129564,0.9667070217917676,0.9553140096618358,0.9239065308568004,0.874180083482409,0.8504451038575668,0.8340175953079179,0.8154205607476636,1,
Terrell Suggs,0.911619283065513,0.9804878048780488,0.9987908101571948,0.9909474954737476,0.9874925550923168,0.9909855769230768,0.9832535885167464,0.9888103651354536,0.9933414043583536,0.9903381642512076,0.9844218094667464,0.9260584376863448,0.9020771513353116,0.926099706744868,0.9480140186915887,0,0.9840236686390532
Thomas Davis,0.656590084643289,0.7978273989136995,0.9136390708755212,0.9447115384615384,0.9413875598086124,0.8674911660777385,0.7215496368038741,0.767512077294686,0.9113241461953264,0.9689922480620154,0.9958456973293768,0.9988269794721408,0.9959112149532712,0.9633136094674556,0.8825283243887895,0,0.8152680652680653
Tim Johnson,0.1132075471698113,0.1932457786116322,0.3264540337711069,0.4071294559099437,0.3847583643122677,0.3889943074003795,0.2665406427221172,0.2389078498293515,0.2289156626506024,0.1708542713567839,0.1156351791530944,0.0717628705148206,0.0235294117647058,0.0201072386058981,0.3707721761327377,0,0.572929542645241
Tom Brady,0.2446380697050938,0.2520740268028079,0.2583436341161928,0.1926829268292683,0.1644498186215235,0.1617380808690404,0.0327575938058368,0.0372596153846153,0.0370813397129186,0.0400471142520612,0.0405569007263922,0.1630434782608695,0.1252246854403834,0.1991651759093619,0.2456973293768546,0,0.2545454545454545
Tony Carter,0.3985294117647059,0.3753351206434316,0.4722399489470325,0.4524103831891223,0.4341463414634146,0.0326481257557436,0.0325890162945081,0.0327575938058368,0.0372596153846153,0.4611244019138756,0.4687868080094228,0.4673123486682808,0.7524154589371981,0.7884961054523667,0.8187239117471675,1,
Too Tall Jones,0.0672645739910313,0.0788381742738589,0.0984251968503937,0.0183823529411764,0.0278745644599303,0.0462046204620462,0.0552147239263803,0.5825688073394495,0.7643564356435644,0.9247104247104247,0.8946395563770795,0.9044117647058824,0.9151785714285714,0.8962264150943396,0.776735459662289,1,
Trace Armstrong,0.3170731707317073,0.5534709193245778,0.6772983114446529,0.6598513011152416,0.8083491461100569,0.8468809073724007,0.8532423208191127,0.8382099827882961,0.9078726968174204,0.9185667752442996,0.8393135725429017,0.9742647058823528,0.9450402144772118,0.9527760051052968,0.73053152039555,1,
Troy Vincent,0.3475836431226766,0.5502846299810247,0.8109640831758034,0.9027303754266212,0.963855421686747,0.931323283082077,0.8680781758957655,0.8783151326053042,0.9691176470588236,0.9839142091152816,0.9566049776643268,0.8974042027194067,0.8378048780487805,0.900241837968561,0.8436934218467109,1,
Ty Law,0.409556313993174,0.6333907056798623,0.8241206030150754,0.9299674267100976,0.9438377535101404,0.9602941176470589,0.9309651474530832,0.9393746011486918,0.9703337453646476,0.9396341463414634,0.9703748488512696,0.9583584791792396,0.9714115544967242,0.8557692307692307,0.7410287081339713,1,
Vonnie Holliday,0.4592833876221498,0.6739469578783152,0.9029411764705882,0.92828418230563,0.9342693044033183,0.9493201483312732,0.8475609756097561,0.8276904474002419,0.8467109233554617,0.8927933293627159,0.8713942307692307,0.8791866028708134,0.8586572438162544,0.7935835351089588,0.6642512077294686,1,
Will Allen,0.6809651474530831,0.7402680280791321,0.8053152039555006,0.7621951219512195,0.7609756097560976,0.8228536880290206,0.8881499395405078,0.8992154496077248,0.8593844296922148,0.7689100655151876,0.7200714711137582,0.6826923076923077,0.7109375,0.6979665071770335,0.65311004784689,0,0.6060070671378092
Willie McGinest,0.1682419659735349,0.4778156996587031,0.7091222030981067,0.6666666666666666,0.5586319218241043,0.4539781591263651,0.8117647058823529,0.8545576407506702,0.8806636885768986,0.9054388133498146,0.95,0.935912938331318,0.896197948098974,0.8272781417510423,0.7782451923076923,1,
