Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Year13,Year14,Retire,NextPercentile
Jonathan Weeks,0.336866902237927,0.324455205811138,0.4208937198067632,0.4613541042540443,0.4460345855694693,0.4599406528189911,0.4434017595307918,0.4690420560747663,0.4224852071005917,0.4335122242098986,0.3484848484848485,0.3438757906843013,0.3878281622911694,0.3837939698492462,1,
Joseph Nash,0.0321100917431192,0.1069306930693069,0.2297297297297297,0.3585951940850277,0.3713235294117647,0.4717261904761904,0.2509433962264151,0.3095684803001876,0.3133208255159475,0.2664165103189493,0.1394052044609665,0.2922201138519924,0.3270321361058601,0.2918088737201365,1,
Josh Johnson,0.1429425837320574,0.1472320376914016,0.1186440677966101,0.0440821256038647,0.0437387657279808,0.0429338103756708,0.0409495548961424,0.4703812316715542,0.4795560747663551,0.4792899408284023,0.1067382230172927,0.0571095571095571,0.0862564692351926,0.1385853939045428,0,0.3263723150357995
Josh Shaw,0.4454371410338226,0.4555006180469715,0.4676829268292683,0.3083434099153567,0.312009656004828,0.2263251935675997,0.3479567307692308,0.3630382775119617,0.2296819787985865,0.0405569007263922,0.0440821256038647,0.0437387657279808,0.0429338103756708,0.4807121661721068,0,0.6756598240469208
Josh Thomas,0.4786585365853658,0.6299879081015719,0.6716958358479179,0.7027992852888624,0.6604567307692307,0.6190191387559809,0.519434628975265,0.4782082324455206,0.5984299516908212,0.6866387058118634,0.6535480023852117,0.5875370919881305,0.3648093841642228,0.2914719626168224,0,0.0343195266272189
Julius Peppers,0.8500319081046586,0.9400494437577256,0.996341463414634,0.9957678355501812,0.9981894990947496,0.980345443716498,0.9933894230769232,0.9958133971291866,0.997055359246172,0.9939467312348668,0.9897342995169082,0.9898142600359496,0.9988073941562312,0.998813056379822,0,0.9958944281524926
Junior Seau,0.0562851782363977,0.4090056285178236,0.8122676579925651,0.9165085388994308,0.9565217391304348,0.9795221843003412,0.9931153184165232,0.9949748743718592,0.972312703583062,0.921996879875195,0.9463235294117648,0.9403485254691688,0.9329929802169752,0.9110012360939432,0,0.874390243902439
Justin Hamilton,0.4477972238986119,0.4419297200714711,0.4471153846153846,0.1788277511961722,0.1666666666666666,0.0405569007263922,0.0440821256038647,0.0437387657279808,0.0429338103756708,0.0409495548961424,0.039882697947214,0.4363317757009345,0.436094674556213,0.4317233154442457,0,0.4318181818181818
Justin Smith,0.7721179624664879,0.8889597957881302,0.899876390605686,0.7948084054388134,0.8432926829268292,0.919588875453446,0.9674109837054918,0.9374627754615844,0.9483173076923076,0.9467703349282296,0.9681978798586572,0.973365617433414,0.9456521739130436,0.9286998202516475,0,0.915324985092427
Karlos Dansby,0.7573170731707317,0.944981862152358,0.9831019915509958,0.9946396664681358,0.994591346153846,0.9892344497607656,0.972909305064782,0.9322033898305084,0.9184782608695652,0.9796285200718994,0.979129397734049,0.9982195845697328,0.9812316715542522,0.9754672897196262,1,
Keith Brooking,0.3355048859934853,0.5475819032761311,0.8382352941176471,0.9162198391420912,0.9585194639438416,0.969715698393078,0.9695121951219512,0.9727932285368804,0.975859987929994,0.9541393686718284,0.9068509615384616,0.8971291866028708,0.904004711425206,0.8692493946731235,0,0.8315217391304348
Keith Smith,0.5957317073170731,0.6348246674727932,0.656004828002414,0.7891602144133413,0.7728365384615384,0.7667464114832536,0.472909305064782,0.2705811138014528,0.0440821256038647,0.0437387657279808,0.5462134764460346,0.5299703264094956,0.5519061583577712,0.625,0,0.642603550295858
Keith Traylor,0.2100371747211896,0.2049335863377609,0.2022684310018903,0.2235494880546075,0.342512908777969,0.6013400335008375,0.6254071661237784,0.6162246489859594,0.7875,0.8458445040214477,0.8449266113592853,0.7985166872682324,0.6890243902439024,0.6928657799274486,0,0.7398913699456849
Kelvin Pritchett,0.1219512195121951,0.6171003717472119,0.6679316888045541,0.8279773156899811,0.7133105802047781,0.7108433734939759,0.5326633165829145,0.5146579804560261,0.4742589703588143,0.7566176470588235,0.7613941018766756,0.778557753669432,0.6656365883807169,0.6420731707317073,1,
Ken Riley,0.696969696969697,0.8394160583941606,0.8448275862068966,0.7688442211055276,0.7745098039215687,0.8968609865470852,0.983402489626556,0.984251968503937,0.9522058823529412,0.5470383275261324,0.6270627062706271,0.6196319018404908,0.8830275229357798,0.9603960396039604,1,
Kevin Carter,0.3924914675767918,0.7951807228915663,0.9346733668341708,0.9543973941368078,0.9656786271450858,0.9713235294117648,0.9497319034852548,0.8934269304403318,0.8751545117428925,0.9390243902439024,0.926844014510278,0.923958961979481,0.9070875521143538,0.8864182692307693,1,
Kevin Greene,0.1580882352941176,0.5699404761904762,0.7396226415094339,0.8442776735459663,0.8667917448405253,0.7166979362101313,0.5631970260223048,0.5047438330170778,0.6748582230623819,0.7320819112627986,0.7917383820998278,0.7185929648241206,0.8175895765472313,0.8143525741029641,1,
Kevin Lewis,0.1894934333958724,0.3339587242026266,0.3364312267657992,0.1897533206831119,0.0699432892249527,0.0631399317406143,0.06368330464716,0.0586264656616415,0.0684039087947882,0.0717628705148206,0.3522058823529412,0.450402144772118,0.5737077217613273,0.6106304079110012,0,0.7140243902439024
Kevin Williams,0.1563517915309446,0.157566302652106,0.5838235294117647,0.4671581769436997,0.5666879387364391,0.7935723114956736,0.9597560975609756,0.971584038694075,0.9553409776704888,0.9428231089934485,0.9609375,0.9611244019138756,0.9110718492343934,0.8668280871670703,0,0.8321256038647343
Kyle Williams,0.5853952926976463,0.684931506849315,0.6893028846153846,0.6219951923076923,0.6949760765550239,0.8197879858657244,0.8202179176755447,0.7167874396135265,0.4782608695652174,0.7693229478729778,0.853309481216458,0.8676557863501484,0.839882697947214,0.8084112149532711,0,0.849112426035503
Larry Fitzgerald,0.0918984280532043,0.1188895594447797,0.3787969029184038,0.3870192307692308,0.4300239234449761,0.4157832744405182,0.4231234866828087,0.4136473429951691,0.4307968843618933,0.334525939177102,0.3988130563798219,0.3478005865102639,0.326518691588785,0.2307692307692307,0,0.2731067382230173
Lawyer Milloy,0.487091222030981,0.8174204355108877,0.969055374592834,0.9812792511700468,0.9911764705882352,0.9731903485254692,0.95022335673261,0.9419035846724352,0.9347560975609756,0.941354292623942,0.8974049487024743,0.8832638475282907,0.890625,0.8552631578947368,0,0.8692579505300353
Leslie O'Neal,0.4117647058823529,0.5431547619047619,0.4981132075471698,0.3545966228893058,0.6341463414634146,0.7467166979362101,0.758364312267658,0.6470588235294118,0.6937618147448015,0.7184300341296929,0.6781411359724613,0.6750418760469011,0.5651465798045603,0.5678627145085804,1,
Lionel Washington,0.5584158415841585,0.7046332046332047,0.8317929759704251,0.7095588235294118,0.5833333333333334,0.3792452830188679,0.651031894934334,0.7485928705440901,0.851782363977486,0.6970260223048327,0.7248576850094877,0.6880907372400756,0.5580204778156996,0.5111876075731497,0,0.4924623115577889
London Fletcher,0.3790951638065523,0.8816176470588235,0.979892761394102,0.994256541161455,0.9851668726823238,0.9798780487804878,0.9770253929866988,0.992154496077248,0.991661703394878,0.9813701923076924,0.9623205741626796,0.9782096584216724,0.9927360774818402,0.997584541062802,0,0.9922109047333731
Marco Coleman,0.4702602230483271,0.6641366223908919,0.8657844990548205,0.8430034129692833,0.8209982788296041,0.7370184254606366,0.742671009771987,0.8252730109204368,0.9441176470588236,0.9638069705093834,0.9412890874282068,0.8257107540173053,0.7707317073170732,0.685006045949214,1,
Marcus Johnson,0.0941460470730235,0.0589636688505062,0.0865384615384615,0.0370813397129186,0.0400471142520612,0.0405569007263922,0.0440821256038647,0.0437387657279808,0.0429338103756708,0.0409495548961424,0.039882697947214,0.0420560747663551,0.1159763313609467,0.1067382230172927,0,0.5198135198135199
Mark Murphy,0.3449477351916376,0.7425742574257426,0.8926380368098159,0.97239263803681,0.9105504587155964,0.9108910891089108,0.7972972972972973,0.953789279112754,0.7279411764705882,0.8273809523809523,0.7169811320754716,0.8949343339587242,0.8893058161350844,0.9080675422138836,1,
Mason Crosby,0.2930315664085765,0.3713942307692308,0.4252392344497607,0.3957597173144876,0.4836561743341404,0.4993961352657005,0.5134811264230078,0.3709004174120453,0.5258160237388724,0.5278592375366569,0.5356308411214953,0.1520710059171597,0.2403100775193798,0.2301864801864802,0,0.257044278320874
Matt Slater,0.4146634615384615,0.4479665071770335,0.5082449941107184,0.5399515738498789,0.5827294685990339,0.5979628520071899,0.5629099582587954,0.5448071216617211,0.5395894428152492,0.5204439252336449,0.5088757396449705,0.5110316040548599,0.5023310023310024,0.4928119608970673,0,0.4892601431980907
Matthew Stafford,0.0873205741626794,0.1012956419316843,0.059322033898305,0.1630434782608695,0.3043738765727981,0.3786523553965414,0.3507418397626112,0.3214076246334311,0.2184579439252336,0.1520710059171597,0.182468694096601,0.0571095571095571,0.0862564692351926,0.0739856801909307,1,
Maurice Smith,0.4058823529411764,0.4021447721179624,0.3994894703254626,0.2583436341161928,0.0512195121951219,0.0326481257557436,0.0325890162945081,0.0327575938058368,0.0372596153846153,0.0370813397129186,0.0400471142520612,0.0405569007263922,0.0440821256038647,0.0437387657279808,0,0.0429338103756708
Mel Blount,0.1616161616161616,0.4160583941605839,0.7068965517241379,0.8743718592964824,0.9264705882352942,0.9865470852017936,0.979253112033195,0.9921259842519684,0.9558823529411764,0.8710801393728222,0.8184818481848185,0.8865030674846626,0.8715596330275229,0.8633663366336634,1,
Michael Bennett,0.1233243967828418,0.1991065730695596,0.2058096415327565,0.1115853658536585,0.0326481257557436,0.0941460470730235,0.1399642644431209,0.1550480769230769,0.2117224880382775,0.2446172248803828,0.4240282685512367,0.4534746760895171,0.7094430992736077,0.8617149758454107,0,0.9418813660874776
Michael Johnson,0.478856462179869,0.7307692307692307,0.7906698564593302,0.8223684210526315,0.7232037691401649,0.6625441696113075,0.7826876513317191,0.8913043478260869,0.951467944877172,0.9403697078115684,0.94540059347181,0.9155425219941348,0.907126168224299,0.8538461538461538,1,
Michael Lewis,0.2969168900804289,0.6873005743458839,0.8079132099553287,0.8559950556242274,0.8213844252163165,0.7920731707317074,0.7896341463414634,0.747279322853688,0.7158403869407497,0.6608328304164152,0.6427278213639107,0.6611078022632519,0.6759976176295414,0.7872596153846154,0,0.8773923444976076
Michael Strahan,0.0872865275142315,0.3686200378071834,0.7696245733788396,0.8554216867469879,0.9262981574539364,0.9560260586319218,0.982839313572543,0.9897058823529412,0.9993297587131368,0.9987236758136566,0.99938195302843,0.9878048780487804,0.9879081015719468,0.91973445986723,0,0.9440142942227516
Michael Thomas,0.5278609946075494,0.5557543231961837,0.6795252225519288,0.6733137829912024,0.6580645161290323,0.447429906542056,0.4480140186915888,0.4195266272189349,0.3804733727810651,0.5670840787119857,0.5961538461538461,0.6319723979298447,0.5441527446300716,0.4849246231155779,1,
Mike Adams,0.5493902439024391,0.8246674727932285,0.859987929993965,0.8665872543180465,0.7566105769230769,0.791267942583732,0.8392226148409894,0.8910411622276029,0.8810386473429952,0.8671497584541062,0.7465548232474536,0.6860395446375075,0.6893261776982708,0.7734048896839595,0,0.9602373887240356
Mike Jones,0.1468401486988847,0.2106261859582542,0.3761814744801512,0.3771331058020478,0.3959044368600682,0.2805507745266781,0.2461273666092943,0.2730318257956449,0.3299832495812395,0.3534201954397394,0.3192182410423452,0.2262090483619344,0.1778471138845553,0.6397058823529411,0,0.6575067024128687
Mike Leach,0.175,0.0509383378016085,0.2552648372686662,0.3597033374536464,0.3847560975609756,0.4111245465538089,0.436330718165359,0.4526503871351995,0.4429086538461538,0.4437799043062201,0.4599528857479387,0.4473365617433414,0.519927536231884,0.5152786099460755,0,0.5038759689922481
Mike Peterson,0.3931357254290171,0.8632352941176471,0.9276139410187668,0.9649010848755584,0.9672435105067984,0.9817073170731708,0.9903264812575574,0.9668074834037416,0.9523525908278736,0.8161057692307693,0.90311004784689,0.9293286219081272,0.9079903147699758,0.8043478260869565,1,
Mike Thomas,0.1429425837320574,0.290341578327444,0.3650121065375302,0.3550724637681159,0.2540443379269023,0.0429338103756708,0.0409495548961424,0.3495601173020528,0.3580607476635514,0.3680473372781065,0.2403100775193798,0.2791375291375291,0.3513513513513513,0.3287589498806683,1,
Mike Vrabel,0.2948073701842546,0.3925081433224756,0.5023400936037441,0.6772058823529412,0.7942359249329759,0.8717294192724953,0.9740420271940669,0.9768292682926828,0.9842805320435308,0.9740494870247436,0.997022036926742,0.9891826923076924,0.9694976076555024,0.8875147232037691,1,
Monte Coleman,0.1533101045296167,0.6006600660066007,0.8374233128834356,0.7729357798165137,0.7148514851485148,0.7741312741312741,0.8428835489833642,0.7555147058823529,0.7842261904761905,0.7962264150943397,0.9155722326454032,0.8161350844277674,0.7823639774859287,0.4814126394052044,0,0.715370018975332
Nesby Glasgow,0.0592334494773519,0.5577557755775577,0.7607361963190185,0.6995412844036697,0.7267326732673267,0.7277992277992278,0.88909426987061,0.6819852941176471,0.7738095238095238,0.6698113207547169,0.6772983114446529,0.4015009380863039,0.574108818011257,0.6245353159851301,1,
Nick Harris,0.1506097560975609,0.211608222490931,0.2190706095353047,0.0446694460988683,0.2253605769230769,0.3779904306220095,0.4140164899882214,0.3855932203389831,0.338768115942029,0.2396644697423607,0.0524746571258199,0.0409495548961424,0.039882697947214,0.0420560747663551,0,0.0343195266272189
Peyton Manning,0.175,0.4658176943699731,0.4741544352265475,0.4734239802224969,0.0512195121951219,0.0918984280532043,0.048280024140012,0.1274568195354377,0.1033653846153846,0.1160287081339712,0.0400471142520612,0.0405569007263922,0.0440821256038647,0.1677651288196525,0,0.2778771615980918
Phil Dawson,0.3102941176470588,0.2607238605898123,0.2641991065730695,0.3189122373300371,0.3091463414634146,0.4014510278113664,0.3814121907060953,0.3621203097081596,0.1502403846153846,0.0370813397129186,0.1012956419316843,0.137409200968523,0.1340579710144927,0.1180347513481126,0,0.1282051282051282
Phillip Daniels,0.1669535283993115,0.4053601340033501,0.745928338762215,0.8408736349453978,0.9330882352941176,0.9416890080428956,0.9234205488194002,0.92274412855377,0.7981707317073171,0.8494558645707376,0.8485214242607121,0.9255509231685528,0.8137019230769231,0.7715311004784688,0,0.6466431095406361
Ray Crockett,0.1819887429643527,0.5328330206378987,0.9118198874296436,0.9721189591078068,0.9563567362428842,0.8431001890359168,0.8071672354948806,0.8347676419965576,0.8760469011725294,0.8876221498371335,0.8658346333853354,0.9426470588235294,0.8947721179624665,0.8525845564773452,1,
Ray Lewis,0.3803786574870912,0.7286432160804021,0.9071661237785016,0.9719188767550702,0.9816176470588236,0.9959785522788204,0.9783024888321634,0.9962917181705808,0.9859756097560975,0.9788391777509068,0.9462884731442366,0.9624776652769506,0.9951923076923076,0.9946172248803828,0,0.9952885747938752
Reggie Wayne,0.1233243967828418,0.1991065730695596,0.5370828182941904,0.5371951219512195,0.5350665054413543,0.2208811104405552,0.3448481238832638,0.3864182692307692,0.4228468899521531,0.3828032979976443,0.3868038740920096,0.4257246376811594,0.4278010784901138,0.3917710196779964,1,
Reggie White,0.2587800369685767,0.5422794117647058,0.8601190476190477,0.8773584905660378,0.8574108818011257,0.8686679174484052,0.8555347091932458,0.7732342007434945,0.4776951672862453,0.3377609108159393,0.3648393194706994,0.3931947069943289,0.1945392491467577,0.1740614334470989,0,0.4337349397590361
Reggie Williams1,0.2116182572614107,0.6850393700787402,0.7389705882352942,0.7003484320557491,0.5181518151815182,0.50920245398773,0.6903669724770642,0.6198019801980198,0.5926640926640927,0.4621072088724584,0.4227941176470588,0.4375,0.3075471698113207,0.2945590994371482,0,0.2026266416510319
Richard Dent,0.0891089108910891,0.7065637065637066,0.9870609981515712,1.0,1.0,0.9830188679245284,0.9868667917448404,0.9699812382739212,0.9624765478424016,0.9553903345724908,0.9032258064516128,0.8185255198487713,0.6040955631399317,0.459552495697074,0,0.5058626465661642
Rickey Jackson,0.7660550458715596,0.897029702970297,0.9884169884169884,0.9741219963031424,0.9944852941176472,0.9821428571428572,0.9943396226415094,0.9699812382739212,0.949343339587242,0.947467166979362,0.9888475836431226,0.9962049335863378,0.9867674858223062,0.9197952218430034,1,
Rob Burnett,0.0769230769230769,0.225140712945591,0.5650557620817844,0.7096774193548387,0.8601134215500945,0.878839590443686,0.8227194492254734,0.6901172529313233,0.6400651465798045,0.7550702028081123,0.951470588235294,0.9443699731903484,0.9093809827696236,0.7490729295426453,1,
Robbie Gould,0.1390568319226118,0.3035606517803259,0.2936271590232281,0.2626201923076923,0.2464114832535885,0.3021201413427561,0.2294188861985472,0.0513285024154589,0.0437387657279808,0.0429338103756708,0.1329376854599406,0.1888563049853372,0.1536214953271028,0.0449704142011834,0,0.0363744782349433
Robert Mathis,0.7243510506798516,0.949390243902439,0.994558645707376,0.9993964996982498,0.9976176295413935,0.9957932692307692,0.9952153110047848,0.9935217903415784,0.9897094430992736,0.977657004830918,0.9988016776512882,0.9785330948121646,0.9798219584569732,0.9102639296187685,1,
Robert Thomas,0.3419117647058823,0.2513404825737265,0.2916400765794512,0.2348436502871729,0.6372064276885043,0.7036585365853658,0.7654171704957679,0.7235968617984309,0.7355568790946992,0.6538461538461539,0.604066985645933,0.2296819787985865,0.0405569007263922,0.0440821256038647,0,0.0437387657279808
Rod Jones,0.0459558823529411,0.2976190476190476,0.2283018867924528,0.1538461538461538,0.0900562851782364,0.0431519699812382,0.1449814126394052,0.1992409867172675,0.2003780718336484,0.1843003412969283,0.2839931153184165,0.2613065326633166,0.1742671009771987,0.0717628705148206,0,0.175
Rod Smith1,0.0799256505576208,0.0910815939278937,0.2155009451795841,0.167235494880546,0.2134251290877797,0.0737018425460636,0.260586319218241,0.2277691107644305,0.5985294117647059,0.3371313672922252,0.3982131461391193,0.4394313967861557,0.4103658536585365,0.3935912938331318,0,0.3796016898008449
Rod Woodson,0.4285714285714285,0.7018867924528301,0.9324577861163228,0.9643527204502814,0.9587242026266416,0.966542750929368,0.986717267552182,0.998109640831758,0.9726962457337884,0.9449225473321858,0.8391959798994975,0.96742671009772,0.9797191887675508,0.9963235294117648,0,0.9906166219839142
Rodney Harrison,0.3873720136518771,0.7710843373493976,0.9631490787269682,0.99185667752443,0.9485179407176288,0.9823529411764704,0.982573726541555,0.9929802169751116,0.9783683559950556,0.9841463414634146,0.9600967351874244,0.9143029571514786,0.809410363311495,0.8605769230769231,1,
Roman Phifer,0.2026266416510319,0.5353159851301115,0.4952561669829222,0.6465028355387523,0.7935153583617748,0.882960413080895,0.8291457286432161,0.7817589576547231,0.8533541341653667,0.9419117647058824,0.9483914209115282,0.9361837906828334,0.9517923362175524,0.9128048780487804,1,
Ronde Barber,0.5684039087947883,0.734789391575663,0.9705882352941176,0.992627345844504,0.9917038927887684,0.9901112484548824,0.9865853658536584,0.992744860943168,0.9951719975859988,0.9880881477069684,0.9885817307692308,0.9677033492822966,0.9658421672555948,0.9461259079903148,0,0.9836956521739132
Ronnie Lott,0.9079754601226994,0.993119266055046,0.996039603960396,0.9633204633204632,0.9371534195933456,0.9852941176470588,0.9910714285714286,0.9962264150943396,0.9662288930581614,0.924953095684803,0.8949343339587242,0.9089219330855018,0.967741935483871,0.9243856332703214,1,
Roy Williams,0.8423739629865986,0.9208899876390606,0.9310975609756098,0.7268292682926829,0.2521160822249093,0.2823458282950423,0.3156306578153289,0.3186481593240796,0.5062537224538416,0.5789160214413341,0.5805288461538461,0.5036057692307693,0.5364832535885168,0.5335689045936396,0,0.532979976442874
Ryan Pickett,0.5053619302949062,0.6477345245692406,0.7138442521631644,0.7725609756097561,0.7762998790810157,0.8171394085697042,0.7861822513400833,0.7716346153846154,0.7278708133971292,0.7455830388692579,0.6791767554479419,0.7089371980676329,0.6734571599760335,0.6475849731663685,1,
Ryan Taylor,0.3102941176470588,0.1963806970509383,0.1550733886407147,0.0210135970333745,0.0274390243902439,0.0326481257557436,0.0325890162945081,0.0327575938058368,0.0372596153846153,0.0370813397129186,0.0400471142520612,0.3904358353510896,0.4806763285024155,0.4841222288795686,0,0.4358974358974359
Sam Adams,0.2381852551984877,0.431740614334471,0.657487091222031,0.7453936348408711,0.7980456026058632,0.6521060842433697,0.7669117647058824,0.739946380697051,0.7287811104020421,0.8238566131025958,0.8774390243902439,0.8851269649334945,0.8002414001207001,0.6617033948779035,1,
Sam Koch,0.1436330718165359,0.2525312686122692,0.3131009615384615,0.2793062200956938,0.2208480565371024,0.137409200968523,0.3496376811594203,0.3636908328340323,0.319618366129994,0.1643916913946587,0.1888563049853372,0.1536214953271028,0.144378698224852,0.1502683363148479,1,
Sean Jones1,0.0231660231660231,0.1792975970425138,0.4466911764705882,0.6517857142857143,0.5490566037735849,0.4427767354596623,0.5703564727954972,0.6622889305816135,0.6933085501858736,0.6072106261859582,0.6275992438563327,0.6843003412969283,0.5817555938037866,0.388609715242881,0,0.1791530944625407
Sebastian Janikowski,0.175,0.2794906166219839,0.3356732610082961,0.3331273176761434,0.3018292682926829,0.2073760580411124,0.299939649969825,0.2882668254913639,0.3359375,0.305622009569378,0.2208480565371024,0.059322033898305,0.0440821256038647,0.0437387657279808,0,0.1282051282051282
Shane Lechler,0.1890080428954423,0.2782386726228462,0.3300370828182942,0.2536585365853658,0.1082224909310761,0.20036210018105,0.2495533055390113,0.2854567307692308,0.1722488038277512,0.163133097762073,0.137409200968523,0.2077294685990338,0.2792091072498502,0.1926058437686344,0,0.1394658753709199
Stephen Gostkowski,0.2287266143633071,0.3793924955330554,0.4212740384615384,0.5083732057416268,0.4876325088339223,0.4842615012106537,0.4027777777777778,0.4319952067106051,0.3488372093023256,0.2189910979228486,0.1196480938416422,0.0420560747663551,0.0343195266272189,0.2319618366129994,0,0.2768065268065268
Steve Martin,0.2589285714285714,0.1377358490566037,0.1257035647279549,0.0375234521575985,0.0431519699812382,0.0594795539033457,0.064516129032258,0.0699432892249527,0.0631399317406143,0.1979345955249569,0.1825795644891122,0.3583061889250814,0.4648985959438377,0.7330882352941176,0,0.7949061662198391
Steve Smith,0.1233243967828418,0.3075941289087428,0.3980222496909765,0.3896341463414634,0.3724304715840387,0.2957151478575739,0.3156640857653365,0.2890625,0.2836538461538461,0.1961722488038277,0.1955741626794258,0.1996466431095406,0.1996466431095406,0.2487893462469733,0,0.2941888619854721
T.J. Turner,0.0477941176470588,0.275297619047619,0.2754716981132075,0.225140712945591,0.2138836772983114,0.1707317073170731,0.1561338289962825,0.1252371916508539,0.0699432892249527,0.0631399317406143,0.06368330464716,0.0586264656616415,0.0684039087947882,0.0717628705148206,0,0.0235294117647058
Takeo Spikes,0.3631921824104234,0.7675507020280812,0.9544117647058824,0.9886058981233244,0.97702616464582,0.988257107540173,0.9932926829268292,0.985489721886336,0.9589619794809896,0.8052412150089339,0.9236778846153846,0.9276315789473684,0.958186101295642,0.9285714285714286,0,0.9130434782608696
Ted Hendricks,0.3838383838383838,0.8248175182481752,0.8160919540229885,0.8542713567839196,0.8823529411764706,0.8789237668161435,0.8464730290456431,0.4448818897637795,0.4705882352941176,0.5644599303135889,0.8514851485148515,0.6441717791411042,0.805045871559633,0.695049504950495,1,
Ted Washington2,0.0525328330206379,0.1840148698884758,0.3396584440227704,0.5803402646502835,0.6569965870307167,0.7314974182444062,0.7068676716917923,0.8094462540716613,0.7457098283931357,0.8485294117647059,0.7788203753351206,0.7172941927249521,0.7150803461063041,0.7554878048780488,0,0.7980652962515115
Terence Newman,0.7070457354758962,0.8560975609756097,0.93409915356711,0.9058539529269763,0.9303156640857654,0.921875,0.958732057416268,0.945818610129564,0.9667070217917676,0.9553140096618358,0.9239065308568004,0.874180083482409,0.8504451038575668,0.8340175953079179,0,0.8154205607476636
Terrell Suggs,0.911619283065513,0.9804878048780488,0.9987908101571948,0.9909474954737476,0.9874925550923168,0.9909855769230768,0.9832535885167464,0.9888103651354536,0.9933414043583536,0.9903381642512076,0.9844218094667464,0.9260584376863448,0.9020771513353116,0.926099706744868,0,0.9480140186915887
Thomas Davis,0.656590084643289,0.7978273989136995,0.9136390708755212,0.9447115384615384,0.9413875598086124,0.8674911660777385,0.7215496368038741,0.767512077294686,0.9113241461953264,0.9689922480620154,0.9958456973293768,0.9988269794721408,0.9959112149532712,0.9633136094674556,0,0.8825283243887895
Thomas Morstead,0.0873205741626794,0.1472320376914016,0.1186440677966101,0.2602657004830918,0.3019772318753744,0.3601669648181276,0.31513353115727,0.2797653958944281,0.1536214953271028,0.0449704142011834,0.0363744782349433,0.0256410256410256,0.02242668200115,0.2613365155131265,1,
Tim Johnson,0.1132075471698113,0.1932457786116322,0.3264540337711069,0.4071294559099437,0.3847583643122677,0.3889943074003795,0.2665406427221172,0.2389078498293515,0.2289156626506024,0.1708542713567839,0.1156351791530944,0.0717628705148206,0.0235294117647058,0.0201072386058981,0,0.3707721761327377
Tom Brady,0.2446380697050938,0.2520740268028079,0.2583436341161928,0.1926829268292683,0.1644498186215235,0.1617380808690404,0.0327575938058368,0.0372596153846153,0.0370813397129186,0.0400471142520612,0.0405569007263922,0.1630434782608695,0.1252246854403834,0.1991651759093619,0,0.2456973293768546
Tony Carter,0.3985294117647059,0.3753351206434316,0.4722399489470325,0.4524103831891223,0.4341463414634146,0.0326481257557436,0.0325890162945081,0.0327575938058368,0.0372596153846153,0.4611244019138756,0.4687868080094228,0.4673123486682808,0.7524154589371981,0.7884961054523667,0,0.8187239117471675
Tony Gonzalez,0.3102941176470588,0.3331099195710456,0.3286534779834077,0.2583436341161928,0.1310975609756097,0.2031438935912938,0.2914906457453228,0.3603335318642048,0.3413461538461538,0.3576555023923445,0.2703180212014134,0.3462469733656174,0.392512077294686,0.4056321150389455,1,
Tony Simmons,0.0461309523809523,0.0358490566037735,0.0318949343339587,0.0375234521575985,0.0431519699812382,0.0594795539033457,0.064516129032258,0.0699432892249527,0.0631399317406143,0.06368330464716,0.0586264656616415,0.0684039087947882,0.0717628705148206,0.2588235294117647,1,
Too Tall Jones,0.0672645739910313,0.0788381742738589,0.0984251968503937,0.0183823529411764,0.0278745644599303,0.0462046204620462,0.0552147239263803,0.5825688073394495,0.7643564356435644,0.9247104247104247,0.8946395563770795,0.9044117647058824,0.9151785714285714,0.8962264150943396,0,0.776735459662289
Trace Armstrong,0.3170731707317073,0.5534709193245778,0.6772983114446529,0.6598513011152416,0.8083491461100569,0.8468809073724007,0.8532423208191127,0.8382099827882961,0.9078726968174204,0.9185667752442996,0.8393135725429017,0.9742647058823528,0.9450402144772118,0.9527760051052968,0,0.73053152039555
Tramon Williams,0.5807027992852889,0.8347355769230769,0.9324162679425836,0.9840989399293286,0.9854721549636803,0.9734299516908212,0.9658478130617136,0.9421586165772212,0.9359050445103858,0.8410557184750733,0.8171728971962616,0.8029585798816568,0.8944543828264758,0.8484848484848485,1,
Trent Williams,0.1012956419316843,0.2052058111380145,0.2228260869565217,0.4062312762133013,0.3619558735837805,0.3940652818991098,0.2439882697947214,0.2803738317757009,0.1893491124260355,0.1878354203935599,0.1165501165501165,0.1765382403680276,0.1682577565632458,0.1689698492462311,1,
Trevor Pryce,0.1490787269681742,0.5,0.8065522620904836,0.9727941176470588,0.9758713136729222,0.9661774090619016,0.938195302843016,0.8810975609756098,0.8301088270858524,0.8648159324079662,0.8868374032162001,0.8828125,0.8199760765550239,0.8121319199057715,1,
Troy Vincent,0.3475836431226766,0.5502846299810247,0.8109640831758034,0.9027303754266212,0.963855421686747,0.931323283082077,0.8680781758957655,0.8783151326053042,0.9691176470588236,0.9839142091152816,0.9566049776643268,0.8974042027194067,0.8378048780487805,0.900241837968561,0,0.8436934218467109
Troy Wilson,0.09375,0.0528301886792452,0.0581613508442776,0.0375234521575985,0.0431519699812382,0.0594795539033457,0.1840607210626186,0.277882797731569,0.295221843003413,0.1428571428571428,0.067001675041876,0.1188925081433224,0.5226209048361935,0.7691176470588236,1,
