Player,Year1,Year2,Year3,Year4,Retire,NextPercentile
Anthony Smith1,0.3151969981238274,0.5092936802973977,0.6261859582542695,0.5727788279773157,0,0.5972696245733788
Anthony Smith2,0.627640313820157,0.8058368076235854,0.8118990384615384,0.8409090909090909,0,0.7685512367491166
Anthony Spencer,0.6813579511614056,0.7518028846153846,0.9049043062200955,0.934040047114252,0,0.9757869249394672
Anthony Thomas,0.3217158176943699,0.3822590938098277,0.3868974042027194,0.2963414634146341,0,0.1045949214026602
Anthony Toribio,0.375736160188457,0.362590799031477,0.4522946859903382,0.4517675254643499,1,
Anthony Washington,0.3588957055214724,0.286697247706422,0.4752475247524752,0.4382239382239382,1,
Anthony Weaver,0.6943203573707721,0.8467243510506799,0.9097560975609756,0.8688029020556227,0,0.8153289076644539
Anthony Zettel,0.4997067448680352,0.772196261682243,0.7840236686390533,0.7620751341681574,1,
Antoine Bethea,0.6952323476161738,0.8356164383561644,0.9206730769230768,0.9509569377990432,0,0.96113074204947
Antoine Cason,0.7614182692307693,0.8379186602870813,0.9299175500588928,0.8976997578692494,0,0.9329710144927535
Antone Exum,0.492546213476446,0.6492581602373887,0.6651026392961877,0.6285046728971962,0,0.7479289940828402
Antone Smith,0.2373380447585394,0.398910411622276,0.4559178743961353,0.4907130017974835,0,0.4531902206320811
Antonio Allen,0.5289855072463768,0.750149790293589,0.8044126416219439,0.7709198813056379,0,0.6416422287390029
Antonio Brown,0.1996466431095406,0.3220338983050847,0.4039855072463768,0.4038346315158778,0,0.3601669648181276
Antonio Bryant,0.1289087428206764,0.265142150803461,0.3414634146341463,0.3591293833131802,0,0.4013277006638503
Antonio Cochran,0.4926470588235294,0.7292225201072386,0.8366305041480536,0.8547589616810878,0,0.900609756097561
Antonio Cromartie,0.4888352444176222,0.8957712924359738,0.953125,0.9688995215311004,0,0.9028268551236748
Antonio Dixon,0.5059808612440191,0.6248527679623086,0.6168280871670703,0.592391304347826,1,
