Player,Year1,Year2,Year3,Year4,Year5,Year6,Retire,NextPercentile
Antonio Edwards,0.1138519924098671,0.2967863894139886,0.5665529010238908,0.5421686746987951,0.4388609715242881,0.3566775244299674,0,0.4009360374414976
Antonio Garay,0.3380716934487021,0.3286585365853658,0.339782345828295,0.20036210018105,0.3639070875521143,0.3623798076923077,0,0.4258373205741627
Antonio Gates,0.2707045735475896,0.2963414634146341,0.3833131801692865,0.3174411587205794,0.3341274568195354,0.2530048076923077,0,0.277511961722488
Antonio Langham,0.330812854442344,0.5648464163822525,0.7865748709122203,0.8207705192629816,0.739413680781759,0.5117004680187207,0,0.6566176470588235
Antonio Pierce,0.670911528150134,0.6904913848117422,0.703955500618047,0.8426829268292683,0.9558645707376058,0.9849124924562462,0,0.9743895175699822
Antonio Smith,0.56590084643289,0.7175618587809294,0.8546754020250149,0.9254807692307692,0.9383971291866028,0.9240282685512368,0,0.8946731234866828
Antrel Rolle,0.6045949214026602,0.7706698853349426,0.9386539606908876,0.9579326923076924,0.9742822966507176,0.9428739693757362,0,0.9624697336561744
Antuan Edwards,0.4336973478939157,0.7470588235294118,0.7741286863270778,0.7109125717932355,0.723114956736712,0.8079268292682927,0,0.7418379685610641
Antwaan Randle El,0.1914486279514997,0.1915945611866502,0.2298780487804878,0.1590084643288996,0.208207604103802,0.1852293031566408,0,0.2409855769230769
Antwan Barnes,0.5967837998808815,0.6171875,0.7206937799043063,0.7579505300353356,0.8837772397094431,0.8798309178743962,0,0.8639904134212103
Antwan Lake,0.2156987874920229,0.2224969097651421,0.3951219512195122,0.6753325272067715,0.6988533494266748,0.7444907683144729,0,0.6225961538461539
Antwan Odom,0.6219512195121951,0.786577992744861,0.8080869040434521,0.851697438951757,0.8125,0.8863636363636364,0,0.806831566548881
Antwaun Woods,0.2914956011730205,0.2686915887850467,0.6272189349112426,0.6726296958855098,0.7249417249417249,0.6440483036227717,0,0.5513126491646778
Aqib Talib,0.6959134615384616,0.8570574162679426,0.944640753828033,0.9533898305084746,0.9468599033816424,0.9101258238466148,0,0.9469290399522956
