Player,Year1,Year2,Year3,Retire,NextPercentile
Easton Stick,0.0845070422535211,0.1081081081081081,0.054054054054054,0,0.1527777777777778
Ed Luther,0.144927536231884,0.2816901408450704,0.4788732394366197,0,0.4814814814814814
Ej Manuel,0.2,0.3918918918918919,0.6438356164383562,0,0.625
Eli Manning,0.1411764705882353,0.5057471264367817,0.7640449438202247,0,0.8617021276595744
Elvis Grbac,0.1728395061728395,0.5454545454545454,0.8111111111111111,0,0.8777777777777778
Eric Hipple,0.2535211267605634,0.5352112676056338,0.7283950617283951,0,0.6666666666666666
Eric Zeier,0.0909090909090909,0.2666666666666666,0.5333333333333333,0,0.651685393258427
Erik Kramer,0.328125,0.1058823529411764,0.1463414634146341,0,0.0253164556962025
Erik Wilhelm,0.2317073170731707,0.3924050632911392,0.5,0,0.25
Frank Patrick,0.1379310344827586,0.1666666666666666,0.3333333333333333,1,
Frank Reich,0.3658536585365853,0.4705882352941176,0.65625,0,0.0235294117647058
Gale Gilbert,0.1463414634146341,0.3764705882352941,0.5703125,0,0.1647058823529411
Garrett Gilbert,0.2794117647058823,0.2957746478873239,0.4647887323943662,0,0.4054054054054054
Gary Danielson,0.2222222222222222,0.6,0.5230769230769231,0,0.6376811594202898
Gary Hogeboom,0.028169014084507,0.3333333333333333,0.4523809523809524,0,0.7073170731707317
Gary Huff,0.0512820512820512,0.3653846153846153,0.5192307692307693,0,0.396551724137931
Gary Kubiak,0.2962962962962963,0.5476190476190477,0.8170731707317073,0,0.7647058823529411
Gary Marangi,0.2884615384615384,0.4807692307692308,0.6724137931034483,1,
Gifford Nielsen,0.0307692307692307,0.2769230769230769,0.5072463768115942,0,0.6056338028169014
Glenn Foley,0.0987654320987654,0.3068181818181818,0.4333333333333333,0,0.5666666666666667
Gus Frerotte,0.1111111111111111,0.3636363636363636,0.6666666666666666,0,0.7888888888888889
Guy Benjamin,0.2615384615384615,0.4615384615384615,0.5652173913043478,0,0.5070422535211268
Heath Shuler,0.2222222222222222,0.4545454545454545,0.3777777777777777,0,0.2222222222222222
Hugh Millen,0.2421875,0.2588235294117647,0.524390243902439,0,0.569620253164557
J P Losman,0.2117647058823529,0.3908045977011494,0.6179775280898876,0,0.6808510638297872
J T O Sullivan,0.0,0.0229885057471264,0.0561797752808988,0,0.0531914893617021
Jack Thompson,0.0461538461538461,0.391304347826087,0.4788732394366197,0,0.2816901408450704
Jack Trudeau,0.1529411764705882,0.546875,0.4352941176470588,0,0.5487804878048781
Jake Delhomme,0.2584269662921348,0.2666666666666666,0.2560975609756097,0,0.3132530120481928
Jake Locker,0.2375,0.5405405405405406,0.6857142857142857,0,0.6351351351351351
Jake Plummer,0.2333333333333333,0.5617977528089888,0.6067415730337079,0,0.6777777777777778
Jamarcus Russell,0.0638297872340425,0.3444444444444444,0.4939759036144578,1,
James Harris 2,0.2758620689655172,0.3666666666666666,0.358974358974359,0,0.4358974358974359
Jamie Martin,0.1666666666666666,0.2111111111111111,0.4606741573033708,0,0.2808988764044944
Jarious Jackson,0.0666666666666666,0.0975609756097561,0.1566265060240964,0,0.2289156626506024
Jason Campbell,0.2921348314606741,0.5638297872340425,0.8555555555555555,0,0.8554216867469879
Jason Garrett,0.050632911392405,0.2716049382716049,0.6931818181818182,0,0.8666666666666667
Jay Cutler,0.1797752808988764,0.4680851063829787,0.8444444444444444,0,0.8674698795180723
Jay Fiedler,0.146067415730337,0.3707865168539326,0.7,0,0.8780487804878049
Jay Schroeder,0.2804878048780488,0.6352941176470588,0.96875,0,0.9294117647058824
Jeff Blake,0.075,0.0632911392405063,0.3209876543209876,0,0.7045454545454546
Jeff Carlson,0.0379746835443038,0.1184210526315789,0.225,1,
Jeff Christensen,0.037037037037037,0.0476190476190476,0.073170731707317,0,0.0705882352941176
Jeff Driskel,0.1911764705882352,0.4929577464788732,0.5915492957746479,0,0.4189189189189189
Jeff Garcia,0.3370786516853932,0.8555555555555555,0.9878048780487804,0,1.0
Jeff George,0.240506329113924,0.4473684210526316,0.6375,0,0.5822784810126582
Jeff Hostetler,0.0823529411764705,0.0546875,0.1176470588235294,0,0.4268292682926829
Jeff Kemp,0.056338028169014,0.0845070422535211,0.2345679012345679,0,0.3928571428571428
Jeff Komlo,0.0769230769230769,0.3623188405797101,0.3661971830985915,0,0.2112676056338028
Jeff Lewis,0.1333333333333333,0.4444444444444444,0.3595505617977528,0,0.3595505617977528
Jeff Rutledge,0.0153846153846153,0.217391304347826,0.4507042253521127,0,0.352112676056338
Jerry Golsteyn,0.0634920634920634,0.1384615384615384,0.0615384615384615,0,0.0579710144927536
Jerry Tagge,0.1794871794871795,0.5128205128205128,0.7692307692307693,1,
Jim Del Gaizo,0.4102564102564102,0.4615384615384615,0.6153846153846154,1,
Jim Everett,0.2588235294117647,0.7109375,0.9176470588235294,0,0.975609756097561
Jim Harbaugh,0.3984375,0.3411764705882353,0.7317073170731707,0,0.759493670886076
Jim Kelly,0.3529411764705882,0.78125,0.9411764705882352,0,0.902439024390244
Jim Mcmahon,0.323943661971831,0.6172839506172839,0.9285714285714286,0,0.951219512195122
Jim Miller,0.1818181818181818,0.2888888888888888,0.3333333333333333,0,0.1011235955056179
Jim Plunkett,0.5666666666666667,0.4871794871794871,0.7692307692307693,0,0.8846153846153846
Jim Sorgi,0.188235294117647,0.4367816091954023,0.4606741573033708,0,0.3936170212765957
Jim Zorn,0.2413793103448276,0.6825396825396826,0.8461538461538461,0,0.953846153846154
Jimmy Clausen,0.0,0.0,0.0,0,0.0285714285714285
Joe Ferguson,0.2564102564102564,0.6346153846153846,0.9230769230769232,0,0.9310344827586208
Joe Gilliam,0.2307692307692307,0.4102564102564102,0.7115384615384616,0,0.6730769230769231
Joe Montana,0.1076923076923077,0.5362318840579711,0.9154929577464788,0,0.971830985915493
Joe Namath,0.7586206896551724,0.8666666666666667,0.9230769230769232,0,0.8974358974358975
Joe Pisarcik,0.1904761904761904,0.4153846153846154,0.5538461538461539,0,0.6231884057971014
Joe Reed,0.0256410256410256,0.282051282051282,0.5,0,0.7115384615384616
Joe Theismann,0.5192307692307693,0.6153846153846154,0.8103448275862069,0,0.7619047619047619
Joe Webb,0.2558139534883721,0.525,0.4864864864864865,0,0.2714285714285714
Joey Harrington,0.180722891566265,0.3855421686746988,0.7294117647058823,0,0.7471264367816092
John Beck,0.0957446808510638,0.0777777777777777,0.1204819277108433,0,0.0232558139534883
John Elway,0.2098765432098765,0.5357142857142857,0.8658536585365854,0,0.9529411764705882
John Fourcade,0.4765625,0.2235294117647059,0.6463414634146342,0,0.620253164556962
John Friesz,0.1012658227848101,0.3157894736842105,0.3375,0,0.379746835443038
John Hadl,0.9310344827586208,1.0,1.0,0,1.0
John Reaves,0.1538461538461538,0.2307692307692307,0.3461538461538461,0,0.3846153846153846
John Skelton,0.127906976744186,0.2625,0.3648648648648648,1,
