PLAYER,YEARS_REVEALED,YARDS,RECEPTIONS,YARDS PER RECEPTION,RECEPTIONS PER TARGET,TOUCHDOWNS,20+,40+,LONG,RECEIVING 1ST DOWNS,1ST DOWN %,FUMBLES,YARDS AFTER CATCH,TARGETS,HOWGOOD RAW SCORE,PERCENTILE,ACTUAL_REMAINING_SEASONS,PREDICTED_REMAINING_SEASONS,RETIREMENT_DIFFERENCE,MEAN_PERCENTILE_DIFFERENCE
Kelvin Bryant,3,0.6720634519927591,0.9093792726278371,0.30863700523956006,0.0,0.3630952380952381,0.16239316239316237,0.04722222222222222,0.38325186930842864,0.3439327485380117,0.7111111111111111,-0.4444444444444444,0.0,0.0,3.4566416370838855,0.7094022796622425,2,7,5,0.20603436772365386
Kelvin Bryant,4,0.8134669706543997,1.0845197946100327,0.35520458802477384,0.0,0.4801587301587302,0.1806267806267806,0.049999999999999996,0.4549135414545208,0.4105750487329435,0.8328888888888889,-0.6666666666666666,0.0,0.0,3.9956876764844025,0.777909778080478,1,5,4,0.1967654986522911
Kelvin Martin,3,0.5013363438730755,0.5200359389038635,0.45946847949759356,0.0,0.123015873015873,0.11068376068376065,0.013888888888888888,0.332896352142228,0.29848927875243664,1.1757777777777778,0.0,0.0,0.0,3.5355926935354973,0.6889801625960187,7,5,-2,0.010762570029034224
Kelvin Martin,4,0.9195064315438684,1.0129308533701662,0.5672601221293166,0.0,0.19841269841269837,0.17960927960927958,0.041666666666666664,0.3957176410043653,0.5046271432549628,1.4625555555555556,0.0,0.0,0.0,5.282286391546879,0.8328523851421495,6,4,-2,0.009991336739523154
Kelvin Martin,5,1.1078467234705784,1.2455083075190085,0.6417042532187794,0.0,0.17857142857142855,0.2239316239316239,0.06944444444444445,0.3972956389909117,0.5643175398814497,1.584888888888889,0.0,0.0,0.0,6.013508848917114,0.8988713343238894,5,3,-2,-0.04059222211677246
Kelvin Martin,6,1.1264956244499453,1.2921582563373606,0.6326991039226874,0.0,0.15079365079365076,0.22195767195767194,0.06944444444444445,0.30611750422132544,0.5262211253064911,1.5316666666666667,0.0,0.0,0.0,5.857554048100244,0.891261375394979,4,3,-1,-0.017704536875735626
Kelvin Martin,7,1.013673785873712,1.1063997899818794,0.673007151020771,0.0,0.20238095238095236,0.20502645502645497,0.11574074074074073,0.35260783463754714,0.4935962484439988,1.515777777777778,-0.1111111111111111,0.0,0.0,5.567099624772724,0.8696980330769197,3,2,-1,-0.033227316406284346
Kelvin Martin,8,1.0708879482456912,1.1341537371388117,0.6636210484492997,0.0,0.31746031746031744,0.20026455026455023,0.16203703703703703,0.4142520210511721,0.5594218628891405,1.4503333333333335,-0.3333333333333333,0.0,0.0,5.63909852253602,0.8676860283396243,2,2,0,0.08879142018829944
Kelvin Martin,9,1.116076001521016,1.1406410018350317,0.6757369753329997,0.0,0.36507936507936506,0.20802987861811387,0.2222222222222222,0.49670306883503873,0.6011708939758562,1.348,-0.6666666666666666,0.0,0.0,5.5069927407529775,0.8520091982401105,1,1,0,0.1019446483559493
Ken Brown 4,3,0.2574296682829601,0.43961851976681765,0.31775059487473034,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0592432273689527,0.4154064478459392,1,3,2,0.089695760214628
Ken Burrough,3,0.5810727006737421,0.5569146081017805,0.46290610121055076,0.0,0.22962962962962963,0.0,0.0,0.33327635327635324,0.0,0.0,0.0,0.0,0.0,2.1637993928920563,0.7744138383341531,9,4,-5,-0.0553520632293997
Ken Burrough,4,1.0065223010298885,0.9568552209316933,0.6332221741484733,0.0,0.3259259259259259,0.0,0.0,0.37527065527065523,0.0,0.0,0.0,0.0,0.0,3.2977962773066363,0.8669670298235148,8,4,-4,-0.056694525243315
Ken Burrough,5,1.370108874145179,1.2959287651425995,0.7298551255190034,0.0,0.42222222222222217,0.0,0.0,0.23356125356125354,0.0,0.0,0.0,0.0,0.0,4.051676240590258,0.9141646117934209,7,3,-4,-0.0716487650914532
Ken Burrough,6,1.6980148308707412,1.6241573916762901,0.7279266375328052,0.0,0.49735449735449727,0.0,0.0,0.21766884531590414,0.0,0.0,0.0,0.0,0.0,4.765122202750239,0.946504546002514,6,5,-1,-0.04610858254113028
Ken Burrough,7,1.971300649491217,1.815827047892145,0.7445821981160814,0.0,0.6650793650793649,0.0,0.0,0.3627450980392157,0.0,0.0,0.0,0.0,0.0,5.559534358618025,0.9664513545131522,5,4,-1,-0.043712180411580814
Ken Burrough,8,2.285474807361102,1.9665899395746766,0.7960247812975105,0.0,0.9439153439153438,0.0,0.0,0.7290491539081385,0.0,0.0,0.0,0.0,0.0,6.721054026056773,0.9876748251748252,4,3,-1,-0.04042348971258414
Ken Burrough,9,2.324432272653415,1.959296061926561,0.8027362565650519,0.0,1.0746031746031746,0.0,0.0,0.9166877137278955,0.0,0.0,0.0,0.0,0.0,7.077755479476099,0.99385509396637,3,2,-1,-0.031072578721892508
Ken Burrough,10,2.1787403957972926,1.8616736636674387,0.7993161099166296,0.0,1.0783068783068783,0.0,0.0,0.9733146649241036,0.0,0.0,0.0,0.0,0.0,6.891351712612344,0.9898473737120557,2,2,0,-0.00722016401852088
Ken Burrough,11,1.6904883433450548,1.5489757574008798,0.7776407599294038,0.0,0.7708994708994709,0.0,0.0,0.8556967557863138,0.0,0.0,0.0,0.0,0.0,5.643701087361123,0.9473727661404951,1,1,0,-0.08733759325733181
Ken Burrow,3,1.220529974964205,0.9221685453569511,0.591781366780429,0.0,0.7148148148148148,0.0,0.0,0.37333333333333335,0.0,0.0,0.0,0.0,0.0,3.8226280352497337,0.9010235371686325,2,6,4,-0.007547831631928736
Ken Burrow,4,1.5303219769056122,1.228099214819808,0.7472226027618635,0.0,0.825925925925926,0.0,0.0,0.2488888888888889,0.0,0.0,0.0,0.0,0.0,4.580458609302099,0.943937000602498,1,5,4,-0.025847449553171642
Ken Dilger,3,0.6798460541406225,0.647119341563786,0.488724581317174,0.0,0.30687830687830686,0.20413943355119826,0.11574074074074074,0.4277923310123759,0.28319646947097926,0.7613333333333333,-0.2222222222222222,0.0,0.0,3.692548369786295,0.6997713665281075,7,5,-2,0.10104875740127484
Ken Dilger,4,0.7992988294438994,0.8329805996472663,0.5882030045709855,0.0,0.3745590828924162,0.24226579520697167,0.14814814814814814,0.5485229435822555,0.3491786306165391,0.992,-0.3333333333333333,0.0,0.0,4.541823700775149,0.8011248153391833,6,3,-3,0.015757111437242382
Ken Dilger,5,0.8025293739993167,0.9009067637056385,0.6219539481632947,0.0,0.3589065255731922,0.23006535947712414,0.12499999999999999,0.5488619975454736,0.3821458763942424,1.1453333333333333,-0.3333333333333333,0.0,0.0,4.782369844858282,0.8189502341357088,5,3,-2,0.05698458843313251
Ken Dilger,6,0.7470398985509646,0.9295375348100811,0.5703662715864085,0.0,0.28968253968253965,0.1759667755991285,0.0648148148148148,0.46586771817535844,0.3971204845038517,1.1626666666666667,-0.4444444444444444,0.0,0.0,4.358618259945369,0.785025303679637,4,2,-2,0.08943346783989714
Ken Dilger,7,0.760866570809438,0.9581300576835045,0.5773833716941587,0.0,0.25595238095238093,0.15102578068264338,0.0324074074074074,0.4387178373132181,0.4241703424664885,1.194,-0.7777777777777777,0.0,0.0,4.0148759712314614,0.7609155336682276,3,1,-2,0.08687539105350839
Ken Dilger,8,0.7585789825814291,0.9701922199102991,0.5738520913274561,0.0787037037037037,0.25396825396825395,0.14062726942628903,0.041666666666666664,0.46445379423394073,0.40503097450133735,1.1222222222222222,-1.1111111111111112,0.04163413999479574,0.018912529550827423,3.7587317369761095,0.73288172212584,2,1,-1,0.08534874680998494
Ken Dilger,9,0.6896149621650165,0.8769112341110188,0.5818951752880557,0.2170280036133695,0.23015873015873017,0.13254357298474945,0.08333333333333333,0.5308417044778496,0.3399774554351327,1.0279999999999998,-1.3333333333333333,0.11644940632140273,0.05534642662302237,3.5487666711783477,0.6989549437215765,1,2,1,-0.056642694845549624
Ken Margerum,3,0.6245122079427285,0.6156868330781374,0.45248734598011575,0.0,0.246031746031746,0.1293572984749455,0.05555555555555555,0.3822222222222222,0.3507125877726292,1.090888888888889,-0.3333333333333333,0.0,0.0,3.614121352613636,0.7014020542418572,4,5,1,0.38990540900615833
Ken Margerum,4,0.6596488481926797,0.6448741231349928,0.5343749176248249,0.0,0.3452380952380952,0.1356209150326797,0.05555555555555555,0.4659259259259259,0.3708633211738802,1.2846666666666668,-0.5555555555555556,0.0,0.0,3.941212812989745,0.723214146294651,3,2,-1,0.3350649244395373
Ken Margerum,5,0.5701899000111231,0.5606436476001694,0.5358538485589193,0.0,0.3095238095238095,0.10831971677559911,0.05555555555555555,0.46981742305685964,0.32234121506895835,1.2675555555555555,-0.6666666666666666,0.0,0.0,3.5331340050398827,0.6479260214936322,2,2,0,0.22066394281104273
Ken Margerum,6,0.32940373371121284,0.3414402544837328,0.39594110973649405,0.0,0.2103174603174603,0.053240740740740734,0.027777777777777776,0.3051904016692749,0.19400831991411702,1.0015555555555555,-0.5555555555555556,0.0,0.0,2.3033197983508105,0.48556364704480526,1,2,1,0.027662653215448807
Ken Payne,3,0.6489812775523456,0.7502631440172969,0.3937975338508757,0.0,0.07407407407407407,0.0,0.0,0.2682580278488207,0.0,0.0,0.0,0.0,0.0,2.135374057343413,0.5803672529093877,2,5,3,0.04956061345287288
Ken Payne,4,1.0199136679033998,1.1679449912759172,0.5422691901299418,0.0,0.17037037037037037,0.0,0.0,0.5167739122649257,0.0,0.0,0.0,0.0,0.0,3.417272131944555,0.824778719707965,1,4,3,0.08741379452066045
Ken Whisenhunt,3,0.1547854152269007,0.2290888098927475,0.3933587214705976,0.0,0.0992063492063492,0.02950498575498573,0.0,0.2502556336730536,0.07772904483430795,0.7453333333333334,-0.1111111111111111,0.0,0.0,1.8681511822811647,0.4596782004323561,5,3,-2,0.243967718374529
Ken Whisenhunt,4,0.26426620954291646,0.4059116892586949,0.44150038557644167,0.0,0.1726190476190476,0.05252849002848999,0.0,0.32003350146557386,0.1346247563352826,0.9115555555555556,-0.3333333333333333,0.0,0.0,2.3697063020486695,0.5752337559879116,4,3,-1,0.40565184299207424
Ken Whisenhunt,5,0.29325706510127686,0.4539100919740788,0.3956446039607021,0.0,0.16269841269841268,0.060737179487179445,0.0,0.3188237149371065,0.14522417153996098,0.8555555555555556,-0.5555555555555556,0.0,0.0,2.130295239698717,0.5129421641344257,3,2,-1,0.42923813962944146
Ken Whisenhunt,6,0.2406726745274292,0.3593508426978484,0.27688786709106616,0.0,0.12103174603174599,0.06039886039886037,0.0,0.2313784391880752,0.12073586744639374,0.6426666666666667,-0.5555555555555556,0.0,0.0,1.4975674084925301,0.32648443345794015,2,2,0,0.4105595685034986
Ken Whisenhunt,7,0.12749594446333917,0.18556454028152136,0.1908168726170481,0.0,0.047619047619047596,0.03390313390313389,0.0,0.14057028005849148,0.06147810001193459,0.3837777777777778,-0.3333333333333333,0.0,0.0,0.8378923633989607,0.1928823662744776,1,1,0,0.2638258037356258
Kendall Lamm,3,0.0041518386714116005,0.007843137254901933,0.11613876319758674,0.3333333333333333,0.0,0.0,0.0,0.0307017543859649,0.0064102564102564005,0.6666666666666666,0.0,0.0035310734463276667,0.0012626262626262332,1.1700394496290756,0.18718786084421454,3,1,-2,0.19894993221663107
Kendall Lamm,4,0.0027678924476077335,0.005228758169934622,0.0774258421317245,0.2222222222222222,0.0,0.0,0.0,0.020467836257309933,0.004273504273504267,0.4444444444444444,0.0,0.0023540489642184443,0.0008417508417508222,0.7800262997527171,0.13213902483040826,2,1,-1,0.05722023616076265
Kendall Lamm,5,0.0013839462238038668,0.002614379084967311,0.03871292106586225,0.1111111111111111,0.0,0.0,0.0,0.010233918128654967,0.0021367521367521335,0.2222222222222222,0.0,0.0011770244821092222,0.0004208754208754111,0.39001314987635854,0.06450964481921065,1,1,0,-0.11382603159905089
Kendall Wright,3,0.9396261976373104,1.1545791007165918,0.3633251646380304,0.4224349127574934,0.2962962962962963,0.20833333333333331,0.03611111111111111,0.3577511096498438,0.4883718133718134,0.7704444444444445,-0.8888888888888888,0.5952155331246639,0.28004912309468666,5.02364925128673,0.7108269536996726,3,5,2,0.01923802444723814
Kendall Wright,4,1.2427437144669347,1.4721159146389478,0.5174662652867318,0.5623361478993419,0.3796296296296296,0.29084967320261434,0.07222222222222222,0.5088982525358274,0.6182484182484183,1.0195555555555555,-1.1111111111111112,0.7689944671883439,0.35862299541356296,6.70057214517702,0.8643017534347356,2,4,2,-0.01407841667706805
Kendall Wright,5,1.225268637298683,1.3748690373070245,0.621597763211852,0.6279664343516372,0.455026455026455,0.2844771241830065,0.11388888888888889,0.6045742280519096,0.5939939689939691,1.1608888888888889,-0.8888888888888888,0.7117832160110096,0.34338403920738053,7.228829792531816,0.898610255363156,1,3,2,-0.011638881367732945
Kenjon Barner,3,0.008307701904724511,0.039215686274509734,0.07284083173082839,0.3055555555555555,0.0,0.0,0.0,0.0386409060626249,0.0021367521367521335,0.024666666666666667,0.0,0.02047263228236437,0.008647627352663311,0.5204843599666895,0.0815445598319219,5,2,-3,-0.12452820349084598
Kenjon Barner,4,0.020036215162172313,0.07074385309679421,0.11325228493058334,0.3653198653198653,0.0,0.0,0.0,0.07137463912946923,0.010683760683760667,0.18266666666666664,0.0,0.04112112628716869,0.01712872126541189,0.8923271325418922,0.16188827464234215,4,1,-3,-0.03759929390997352
Kenjon Barner,5,0.04432219001845404,0.11708683473389347,0.22261115966631567,0.49452861952861954,0.0,0.0037037037037037,0.0,0.1371414052293466,0.021699905033238334,0.3851111111111111,0.0,0.07481309855284257,0.02940848564349759,1.5304265132210224,0.27329249594483446,3,1,-2,0.10138924309599534
Kenjon Barner,6,0.0604823044770174,0.11892527125792839,0.32159910540366804,0.5681818181818182,0.0,0.0074074074074074,0.0,0.17226489647542279,0.028442545109211733,0.5382222222222223,0.0,0.08659790739603815,0.03201459034792362,1.9341380682786578,0.3588620046471918,2,2,0,0.14420964487102353
Kenjon Barner,7,0.06487628692338007,0.11504131546586371,0.36612495132934436,0.6982323232323232,0.0,0.0111111111111111,0.0,0.18923555134081452,0.024422285533396614,0.4617777777777778,0.0,0.08196426915980279,0.030032698782698722,2.0428185706565127,0.37302569878088476,1,1,0,0.22818851909761
Kenneth Darby,3,0.10708406863294512,0.172252723976073,0.29460527821739607,0.5066137566137566,0.0,0.0148148148148148,0.0,0.1495042988193673,0.04697959992077638,0.26111111111111107,0.0,0.14388223858560933,0.03186539231413124,1.7287132830059808,0.3249575204655373,1,2,1,-0.03294124059776504
Kenneth Davis,3,0.17350314544879852,0.3552196049324843,0.20621886234158834,0.0,0.041666666666666664,0.008547008547008534,0.0,0.2155014401675831,0.05921052631578944,0.3144444444444444,-0.5555555555555556,0.0,0.0,0.8187561433088079,0.20095255981504972,6,3,-3,0.02872671639968949
Kenneth Davis,4,0.21056866460910925,0.40025521830279825,0.3208601839508016,0.0,0.05555555555555555,0.016292735042735023,0.0,0.30369569332648666,0.07261208576998048,0.518,-0.6666666666666666,0.0,0.0,1.2311734698908003,0.29443056046485566,5,2,-3,-0.034394852347613886
Kenneth Davis,5,0.20432757788395456,0.35774115865455713,0.41497902741041814,0.0,0.0853174603174603,0.01549145299145298,0.0,0.27580371099616974,0.07763456259696858,0.7227777777777777,-0.611111111111111,0.0,0.0,1.5429616175176482,0.33755425517552806,4,2,-2,0.09488701733252702
Kenneth Davis,6,0.1871381614017918,0.30887789265710974,0.4727346531143594,0.0,0.13095238095238093,0.014690170940170935,0.0,0.23705696618888406,0.07783844531964827,0.8506666666666667,-0.5555555555555556,0.0,0.0,1.7243997816854562,0.4011477090945634,3,1,-2,0.14385301715451276
Kenneth Davis,7,0.1841768298333365,0.3393034825870646,0.4346141885315725,0.0,0.13492063492063489,0.011574074074074066,0.0,0.1749865080578851,0.07380791069815452,0.7498888888888888,-0.5,0.0,0.0,1.603272517591611,0.3873377288661025,2,1,-1,0.10376098949542784
Kenneth Davis,8,0.19741265179422773,0.431790852686375,0.3640659546588515,0.0,0.1071428571428571,0.0206679894179894,0.0,0.21477763402517402,0.06988158760617472,0.5462222222222223,-0.4444444444444444,0.0,0.0,1.5075173051094273,0.3630789687582858,1,1,0,0.18582712472406177
Kenny Britt,3,0.8202996109519965,0.6446745940416826,0.6417212034903567,0.3871701205947781,0.3888888888888889,0.21234567901234566,0.3194444444444444,0.606311374665805,0.38818848866018674,1.0724444444444445,-0.6666666666666666,0.23716614839938588,0.17166960829648154,5.22365793922413,0.7297422773658157,6,3,-3,0.09462011635990919
Kenny Britt,4,1.028220919729145,0.8160451549196401,0.8130535169065635,0.5170799672169535,0.5555555555555556,0.2564043209876543,0.375,0.8181399548488155,0.47372546216885836,1.3686666666666667,-1.0,0.29496298914113467,0.22023761711341083,6.537092125254398,0.8552894227287093,5,3,-2,0.09729194346897967
Kenny Britt,5,0.9145478575872015,0.7737496433079958,0.8158518474349739,0.554056567481225,0.5,0.21157407407407405,0.2916666666666667,0.8140285444082912,0.41574391715901143,1.4164444444444444,-1.1111111111111112,0.2877049868548574,0.21892741826025575,6.103184856567886,0.8287940887284141,4,3,-1,-0.06544249924161898
Kenny Britt,6,0.8390787602385531,0.7613043840335731,0.7143243096754175,0.5092260859384147,0.39814814814814814,0.18719135802469136,0.2222222222222222,0.6723819722237443,0.36453835298174914,1.2508888888888887,-1.0,0.2538594097579239,0.23021716426511005,5.403381056398437,0.7934697775076885,3,2,-1,-0.07783616898029605
Kenny Britt,7,0.7973803605371166,0.7201563763118993,0.6865875632377509,0.47106227106227105,0.2638888888888889,0.1871822803195352,0.20833333333333334,0.5712841511142643,0.34701577248747056,1.2075555555555555,-0.5555555555555556,0.21926668657038528,0.2297871485502026,5.353944832413118,0.7890483276020411,2,2,0,-0.10635603943320443
Kenny Britt,8,1.0968553635232463,0.9225983298272454,0.7510206149753038,0.49505219505219505,0.32010582010582006,0.28717320261437906,0.3194444444444444,0.6442885334740764,0.4877909127909128,1.2906666666666664,-0.4444444444444444,0.29825898379814264,0.2800301949582525,6.748840817786241,0.8602638496862971,1,1,0,-0.04832649575822834
Kenny Bynum,3,0.05508911817747504,0.08892237626414833,0.17710657961765786,0.0,0.027777777777777776,0.0032679738562091444,0.011111111111111112,0.16460322747797762,0.013071895424836598,0.08333333333333333,-0.2222222222222222,0.0,0.0,0.4020611708183046,0.08998825235752227,1,2,1,0.2280366878059635
Kenny Golladay,3,0.9603132520334762,0.7744465235082717,0.5786993051604767,0.3874239350912779,0.4583333333333333,0.2849673202614379,0.375,0.5321321321321321,0.462551440329218,0.9620000000000002,-0.3333333333333333,0.3720400114801057,0.2204326923076923,6.035006612304088,0.750952220521966,3,6,3,0.0773901669726413
Kenny Golladay,4,1.3595320987053934,1.0887467565254254,0.752375163875594,0.519673578243558,0.6984126984126984,0.40321350762527236,0.4444444444444445,0.7241104117816446,0.6697569687087506,1.3524444444444446,-0.5555555555555556,0.4925131837291254,0.3126238156761412,8.262291516616937,0.9158724805878571,2,4,2,0.098755709704408
Kenny Golladay,5,1.4575833487288172,1.1368060359453036,0.8426607492004379,0.575297834398934,0.7797619047619048,0.41463779956427016,0.4305555555555556,0.7938664692089349,0.7102958304216165,1.5495555555555558,-0.5555555555555556,0.4815114417000499,0.3358359421586165,8.95281291164444,0.9511678398061004,1,2,1,0.13684685660636264
Kenny Harrison,3,0.28772638953254387,0.2520134901102907,0.5596886741814279,0.0,0.044444444444444446,0.0,0.0,0.42101681388570344,0.0,0.0,0.0,0.0,0.0,1.5648898121544104,0.4905728223814767,2,3,1,0.21742510585944283
Kenny Harrison,4,0.426971997533221,0.3782298787713061,0.6241545893719808,0.0,0.06666666666666667,0.0,0.0,0.5079282299375993,0.0,0.0,0.0,0.0,0.0,2.003951362280774,0.6111989577129935,1,2,1,0.2600590183877623
Kenny Jackson,3,0.6967346349425318,0.605475040257649,0.5235424400876887,0.0,0.16269841269841265,0.1724537037037037,0.12222222222222222,0.6086664561769577,0.30342970521541945,0.9106666666666667,0.0,0.0,0.0,4.105889281971252,0.682230973223267,5,3,-2,0.13866622857273306
Kenny Jackson,4,1.0129171809545277,0.8352322790386777,0.7176917120498147,0.0,0.2936507936507936,0.2981659544159544,0.175,0.7635319886305506,0.4405905637108644,1.2893333333333334,-0.1111111111111111,0.0,0.0,5.715002694673406,0.873281154072146,4,3,-1,0.3484219796179084
Kenny Jackson,5,1.0070520248141093,0.8073405645185792,0.7223261170322851,0.0,0.3928571428571428,0.31971153846153844,0.19999999999999998,0.7493834365771013,0.42960327405816123,1.3124444444444445,-0.2222222222222222,0.0,0.0,5.71849632054114,0.8786144874054793,3,3,0,0.3826254560640221
Kenny Jackson,6,0.786153825714235,0.598910547721048,0.5951547473421789,0.0,0.32539682539682535,0.2671830484330484,0.20277777777777778,0.6099743425964433,0.31444931773879137,1.0502222222222224,-0.3333333333333333,0.0,0.0,4.416889321609237,0.7511114521278583,2,3,1,0.30954149423672483
Kenny Jackson,7,0.3985228990005811,0.30143256140097197,0.5902766524877204,0.0,0.17857142857142855,0.135022385022385,0.1361111111111111,0.3597378068771103,0.14788086287146435,0.6544444444444445,-0.2222222222222222,0.0,0.0,2.6797779295649953,0.551640070946748,1,2,1,0.17786274960474174
Kenny King 2,3,0.22560839009182304,0.46452623731726117,0.20971020167396556,0.0,0.0,0.012708787218591122,0.0,0.2130784708249497,0.05811707399008984,0.23022222222222222,-0.2222222222222222,0.0,0.0,1.1917491611166804,0.2939573916783488,3,4,1,0.045570845348238076
Kenny King 2,4,0.29335055811371913,0.5738218136535107,0.30420260483324907,0.0,0.015873015873015865,0.02562182280319532,0.0,0.31940681123779713,0.10578359094577172,0.4653333333333333,-0.3333333333333333,0.0,0.0,1.7700602174602589,0.38397383200895707,2,3,1,-0.02004095662301464
Kenny King 2,5,0.2895980593915147,0.5542929133391966,0.356781953516664,0.0,0.03174603174603173,0.03199891067538123,0.0,0.3587760873231592,0.11036620767469624,0.5671111111111111,-0.2222222222222222,0.0,0.0,2.078449052555533,0.4388312206435165,1,2,1,-0.09131055429005314
Kenny Lewis,3,0.010562328215941288,0.023635135837099357,0.16046555029605877,0.0,0.0,0.0,0.0,0.051872717788210725,0.004535147392290244,0.2222222222222222,0.0,0.0,0.0,0.4732931017518226,0.08254753062254638,1,3,2,-0.11776891807379614
Kenny Stills,3,0.8336397423447445,0.6509803921568628,0.6142778244907684,0.4214752567693744,0.3194444444444444,0.17075163398692808,0.3666666666666667,0.5810552224442964,0.3583028083028083,0.9797777777777779,-0.2222222222222222,0.24984405895105433,0.1603158033014148,5.484309409414919,0.7612784080295111,6,4,-2,0.0028924947471263007
Kenny Stills,4,1.1422672724786467,0.9137254901960785,0.7795838823226373,0.5393436386900439,0.4669312169312169,0.25231481481481477,0.4833333333333334,0.7483399338712464,0.5096764346764346,1.285777777777778,-0.3333333333333333,0.32525476826854155,0.23686295718669817,7.350078187214137,0.8938229909440333,5,3,-2,0.004338154200300037
Kenny Stills,5,1.2566316295569573,1.0189106753812638,0.8501492628540178,0.5533027839600783,0.6236772486772486,0.31628540305010894,0.46111111111111114,0.8155495702231212,0.5634310134310134,1.3982222222222223,-0.6666666666666666,0.34964168683147584,0.29109292208812587,7.831338862720078,0.9127402023572799,4,2,-2,-0.015171592386211408
Kenny Stills,6,1.302679600310785,1.0774276913830667,0.8234970386514537,0.5362599451031286,0.8015873015873016,0.3377723311546841,0.4,0.8564434171013119,0.5938339438339438,1.3764444444444444,-1.0,0.3635762535918544,0.3196430113096779,7.789164978471653,0.9113889502459486,3,2,-1,-0.004751041327460959
Kenny Stills,7,1.2787664146479563,1.1007417890082165,0.7909991013401998,0.5545156252048286,0.8267195767195767,0.33747276688453154,0.3111111111111111,0.8516363732153206,0.596031746031746,1.3539999999999999,-1.3333333333333333,0.3593574926668838,0.32426650317275313,7.352285166669792,0.8993661841059455,2,2,0,0.05634309435322221
Kenny Stills,8,1.0968548473498432,0.9728358430603818,0.7475778519390587,0.5978584404585039,0.7361111111111112,0.275136165577342,0.25,0.7960091598447763,0.5304772271753404,1.3828888888888888,-0.8888888888888888,0.32456455295687975,0.27273261523503767,7.094157814708275,0.8955118443292756,1,1,0,0.03889887400166403
Kenny Watson,3,0.18824129302070475,0.33196159122085045,0.19270699786324788,0.3274270948689553,0.059964726631393274,0.013684640522875812,0.041666666666666664,0.30574624968217645,0.05380852550663871,0.19644444444444445,0.0,0.2404448529514632,0.06502044830977895,2.017117531689196,0.4151092576699927,4,2,-2,0.1344882087190599
Kenny Watson,4,0.16978323963618075,0.3127572016460905,0.18043714387464388,0.32410483573274274,0.05643738977072309,0.013480392156862734,0.027777777777777776,0.24891939994914822,0.05823433496389471,0.22577777777777777,0.0,0.21963547743558318,0.06227099906242629,1.899615969783852,0.3665802508669031,3,1,-2,-0.2112332998624873
Kenny Watson,5,0.19511180358128982,0.3558834353775636,0.2253331513997275,0.40064368770764125,0.0529100529100529,0.020683551198257058,0.027777777777777776,0.26116161928518905,0.08781737712555321,0.3711111111111111,0.0,0.2669179467336382,0.0729895632830871,2.3383410774908886,0.4187905964877996,2,1,-1,-0.1555305783361618
Kenny Watson,6,0.2275564569433733,0.4010590187710593,0.23831815929642017,0.40341970121381887,0.024691358024691357,0.029287270463741022,0.041666666666666664,0.2712199990341741,0.10766696615753217,0.4255555555555556,-0.1111111111111111,0.3597406639408929,0.08192614607747739,2.5009968510342917,0.45451383610097507,1,2,1,-0.13291269196218514
Kenyan Drake,3,0.2269108029569013,0.3964349571246123,0.227140730648905,0.5228919330289192,0.10714285714285715,0.020479302832244,0.041666666666666664,0.2581781781781782,0.09302333469000133,0.34177777777777774,0.0,0.2588575324880371,0.09130622463955794,2.585810298174658,0.4175531968024617,5,4,-1,-0.07949553665850109
Kenyan Drake,4,0.42972837097274574,0.7320159706045833,0.33066094165236987,0.6563721013519562,0.2003968253968254,0.043790849673202605,0.06944444444444445,0.430970970970971,0.18253289919956583,0.5042222222222221,0.0,0.49927389735525374,0.17154963092463088,4.250959124768771,0.6630627059735916,4,3,-1,-0.04851160452205435
Kenyan Drake,5,0.5536794480638072,0.9410986675862378,0.37427239081784586,0.7372357822197961,0.26587301587301587,0.059694989106753804,0.06944444444444445,0.49001988289659526,0.24795674276806348,0.6137777777777776,0.0,0.6716559384406778,0.21766021625517745,5.242369296250192,0.7949615951540342,3,3,0,-0.06248068946070632
Kenyan Drake,6,0.5540245225716917,0.953501926509144,0.3766717187712007,0.7400933748075752,0.1865079365079365,0.05987200435729847,0.041666666666666664,0.4428342269209849,0.24680210309141123,0.6193333333333333,0.0,0.7157889551538171,0.21860416804699745,5.155700936738057,0.7858048755858684,2,2,0,-0.035734413140568466
Kenyan Drake,7,0.44755371092848495,0.7752444250038477,0.364676075773212,0.7522018472344693,0.12301587301587301,0.04697712418300653,0.013888888888888888,0.3568204891322182,0.20286762503743633,0.6324444444444445,0.0,0.5940216145517169,0.17558958081448897,4.485301699008087,0.7086406245289308,1,2,1,0.02352941176470591
Kerry Cash,3,0.3756410508666683,0.4238934029978806,0.5081094993375695,0.0,0.14285714285714282,0.08994708994708993,0.027777777777777776,0.2615762356993304,0.20672793684458582,0.40822222222222226,-0.2222222222222222,0.0,0.0,2.222530136328045,0.4514588246305864,3,5,2,0.11357534564345155
Kerry Cash,4,0.6387193251356387,0.738052206708923,0.5924587912978334,0.0,0.2539682539682539,0.15026455026455024,0.041666666666666664,0.38745472419406435,0.36012641182312444,0.8157777777777778,-0.5555555555555556,0.0,0.0,3.422933152281277,0.6721737255780454,2,4,2,0.2127256834897202
